Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,tinyhumansai/openhuman,https://github.com/tinyhumansai/openhuman,"Your Personal AI super intelligence. Private, Simple and extremely powerful.",Rust,21737,1934,"3,973 stars today",senamakel; claude; graycyrus; github-actions; M3gA-Mind
2,rtk-ai/rtk,https://github.com/rtk-ai/rtk,"CLI proxy that reduces LLM token consumption by 60-90% on common dev commands. Single Rust binary, zero dependencies",Rust,51071,3112,704 stars today,aeppling; claude; pszymkowiak; FlorianBruniaux; github-actions
3,nautechsystems/nautilus_trader,https://github.com/nautechsystems/nautilus_trader,Production-grade Rust-native trading engine with deterministic event-driven architecture,Rust,22825,2832,37 stars today,cjdsellers; limx0; filipmacek; faysou; davidsblom
4,dmtrKovalenko/fff,https://github.com/dmtrKovalenko/fff,"The fastest and the most accurate file search toolkit for AI agents, Neovim, Rust, C, and NodeJS",Rust,6170,280,59 stars today,dmtrKovalenko; github-actions; sQVe; SamuelLHuber; WillLillis
5,ast-grep/ast-grep,https://github.com/ast-grep/ast-grep,"⚡A CLI tool for code structural search, lint and rewriting. Written in Rust",Rust,13968,371,58 stars today,HerringtonDarkholme; renovate; Copilot; mohebifar; SigureMo
6,facebook/pyrefly,https://github.com/facebook/pyrefly,A fast type checker and language server for Python,Rust,6290,371,85 stars today,stroxler; rchen152; ndmitchell; yangdanny97; migeed-z
7,dani-garcia/vaultwarden,https://github.com/dani-garcia/vaultwarden,"Unofficial Bitwarden compatible server written in Rust, formerly known as bitwarden_rs",Rust,60748,2820,168 stars today,dani-garcia; BlackDex; jjlin; mprasil; stefan0xC
8,rustdesk/rustdesk,https://github.com/rustdesk/rustdesk,"An open-source remote desktop application designed for self-hosting, as an alternative to TeamViewer.",Rust,114617,17252,101 stars today,rustdesk; fufesou; 21pages; Kingtous; Heap-Hop
9,lapce/lapce,https://github.com/lapce/lapce,Lightning-fast and Powerful Code Editor written in Rust,Rust,38446,1274,14 stars today,dzhou121; panekj; bugadani; dependabot; MinusGix
10,astral-sh/ruff,https://github.com/astral-sh/ruff,"An extremely fast Python linter and code formatter, written in Rust.",Rust,47612,2105,15 stars today,charliermarsh; MichaReiser; AlexWaygood; renovate; sharkdp
11,screenpipe/screenpipe,https://github.com/screenpipe/screenpipe,"YC (S26) | Give AI the ability to live your experience. Records everything you do, say, hear 24/7, local, private, secure",Rust,18794,1726,29 stars today,louis030195; claude; github-actions; divanshu-go; Neptune650
12,prefix-dev/pixi,https://github.com/prefix-dev/pixi,"Powerful system-level package manager for Linux, macOS and Windows written in Rust – building on top of the Conda ecosystem.",Rust,7111,516,32 stars today,github-actions; ruben-arts; Hofer-Julian; baszalmstra; tdejager
13,0xPlaygrounds/rig,https://github.com/0xPlaygrounds/rig,⚙️🦀 Build modular and scalable LLM Applications in Rust,Rust,7353,816,13 stars today,joshua-mo-143; cvauclair; marieaurore123; 0xMochan; gold-silver-copper
14,git-ai-project/git-ai,https://github.com/git-ai-project/git-ai,A Git extension for tracking the AI-generated code in your repos,Rust,1909,173,14 stars today,svarlamov; acunniffe; claude; jwiegley; devin-ai-integration
15,iii-hq/iii,https://github.com/iii-hq/iii,"Effortlessly compose, extend, and observe every service in real-time for the first time ever.",Rust,15852,1057,64 stars today,ytallo; sergiofilhowz; rohitg00; andersonleal; actions-user
16,Michael-A-Kuykendall/shimmy,https://github.com/Michael-A-Kuykendall/shimmy,"⚡ Python-free Rust inference server — OpenAI-API compatible. GGUF + SafeTensors, hot model swap, auto-discovery, single binary. FREE now, FREE forever.",Rust,5142,471,108 stars today,Michael-A-Kuykendall; claude; VMLYR-MikeKuykendall; Copilot; LopezNuance
17,vercel-labs/agent-browser,https://github.com/vercel-labs/agent-browser,Browser automation CLI for AI agents,Rust,33569,2093,154 stars today,ctate; github-actions; claude; hyunjinee; jin-2-kakaoent
