Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,NousResearch/hermes-agent,https://github.com/NousResearch/hermes-agent,The agent that grows with you,Python,59519,7915,"6,438 stars today",teknium1; 0xbyt4; kshitijk4poor; claude; alt-glitch
2,microsoft/markitdown,https://github.com/microsoft/markitdown,Python tool for converting files and office documents to Markdown.,Python,102398,6333,"3,086 stars today",afourney; gagb; sugatoray; PetrAPConsulting; l-lumin
3,OpenBMB/VoxCPM,https://github.com/OpenBMB/VoxCPM,"VoxCPM2: Tokenizer-Free TTS for Multilingual Speech Generation, Creative Voice Design, and True-to-Life Cloning",Python,9963,1164,"1,084 stars today",Labmem-Zhouyx; VoxInstruct; liuxin99; a710128; AbrahamSanders
4,shiyu-coder/Kronos,https://github.com/shiyu-coder/Kronos,Kronos: A Foundation Model for the Language of Financial Markets,Python,14372,2832,595 stars today,shiyu-coder; Luciferbobo; CharlesJ-ABu; AnMakc; ehan1990
5,HKUDS/DeepTutor,https://github.com/HKUDS/DeepTutor,"""DeepTutor: Agent-Native Personalized Learning Assistant""",Python,16824,2209,837 stars today,pancacake; github-actions; tusharkhatriofficial; scrrlt; RinZ27
6,aloshdenny/reverse-SynthID,https://github.com/aloshdenny/reverse-SynthID,reverse engineering Gemini's SynthID detection,Python,2149,194,552 stars today,aloshdenny; claude; BensonRen; aloshdenny-ops; mrbeandev
7,Arindam200/awesome-ai-apps,https://github.com/Arindam200/awesome-ai-apps,"A collection of projects showcasing RAG, agents, workflows, and other AI use cases",Python,10021,1317,71 stars today,Arindam200; shivaylamba; 3rd-Son; coderabbitai; Astrodevil
8,521xueweihan/HelloGitHub,https://github.com/521xueweihan/HelloGitHub,"分享 GitHub 上有趣、入门级的开源项目。Share interesting, entry-level open source projects on GitHub.",Python,150409,11442,273 stars today,521xueweihan; yaowenqiang; daixiang0; ChungZH; hibobby
9,D4Vinci/Scrapling,https://github.com/D4Vinci/Scrapling,🕷️ An adaptive Web Scraping framework that handles everything from a single request to a full-scale crawl!,Python,36226,3092,417 stars today,D4Vinci; AbdullahY36; claude; mhillebrand; haosenwang1018
10,K-Dense-AI/scientific-agent-skills,https://github.com/K-Dense-AI/scientific-agent-skills,"A set of ready to use Agent Skills for research, science, engineering, analysis, finance and writing.",Python,18145,2007,128 stars today,TKassis; borealBytes; leipzig; claude; fedorov
11,google-research/bert,https://github.com/google-research/bert,TensorFlow code and pre-trained models for BERT,Python,39973,9706,3 stars today,jacobdevlin-google; abhishekraok; dalequark; cbockman; slavpetrov
12,agentscope-ai/agentscope,https://github.com/agentscope-ai/agentscope,"Build and run agents you can see, understand and trust.",Python,23435,2452,67 stars today,DavdGao; qbc2016; Osier-Yi; pan-x-c; zhijianma
