Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,mvanhorn/cli-printing-press,https://github.com/mvanhorn/cli-printing-press,"Every API has a secret identity. This finds it, absorbs every feature from every competing tool, then builds the GOAT CLI — designed for AI agents first, with SQLite sync, offline search, and compound insight commands.",Go,3106,320,68 stars today,tmchow; mvanhorn; claude; vinnyp; mergify
2,Wei-Shaw/sub2api,https://github.com/Wei-Shaw/sub2api,"Sub2API is an open-source relay platform that unifies Claude, OpenAI, Gemini, and Antigravity subscriptions into a single endpoint. It supports account sharing and cost-sharing, with seamless native tool compatibility.",Go,26432,5262,438 stars today,Wei-Shaw; IanShaw027; touwaeriol; claude; slovx2
3,terrastruct/d2,https://github.com/terrastruct/d2,D2 is a modern diagram scripting language that turns text to diagrams.,Go,24189,673,54 stars today,alixander; gavin-ts; nhooyr; ejulio-ts; ShupingHe
4,aquasecurity/trivy,https://github.com/aquasecurity/trivy,"Find vulnerabilities, misconfigurations, secrets, SBOM in containers, Kubernetes, code repositories, clouds and more",Go,36178,461,77 stars today,knqyf263; DmitriyLewen; dependabot; nikpivkin; simar7
5,passteque/gluetun,https://github.com/passteque/gluetun,"VPN client in a thin Docker container for multiple VPN providers, written in Go, and using OpenVPN or Wireguard, DNS over TLS, with a few proxy servers built-in.",Go,14497,584,13 stars today,qdm12; dependabot; wolph; gdlx; janaz
6,asheshgoplani/agent-deck,https://github.com/asheshgoplani/agent-deck,"Terminal session manager for AI coding agents. One TUI for Claude, Gemini, OpenCode, Codex, and more.",Go,2662,315,17 stars today,asheshgoplani; claude; johnuopini; BestSithInEU; smorin
7,mvanhorn/printing-press-library,https://github.com/mvanhorn/printing-press-library,"Official library of CLIs generated by the CLI Printing Press. Endorsed, tested, and community-contributed.",Go,1470,378,14 stars today,tmchow; github-actions; mvanhorn; cathrynlavery; claude
8,danielmiessler/Fabric,https://github.com/danielmiessler/Fabric,Fabric is an open-source framework for augmenting humans using AI. It provides a modular system for solving specific problems using a crowdsourced set of AI prompts that can be used anywhere.,Go,42190,4172,46 stars today,danielmiessler; ksylvan; github-actions; eugeis; xssdoctor
9,rclone/rclone,https://github.com/rclone/rclone,"""rsync for cloud storage"" - Google Drive, S3, Dropbox, Backblaze B2, One Drive, Swift, Hubic, Wasabi, Google Cloud Storage, Azure Blob, Azure Files, Yandex Files",Go,57809,5137,67 stars today,ncw; albertony; nielash; ivandeex; B4dM4n
10,ethereum/go-ethereum,https://github.com/ethereum/go-ethereum,Go implementation of the Ethereum protocol,Go,51117,21929,14 stars today,obscuren; karalabe; fjl; holiman; rjl493456442
11,kopia/kopia,https://github.com/kopia/kopia,"Cross-platform backup tool for Windows, macOS & Linux with fast, incremental backups, client-side end-to-end encryption, compression and data deduplication. CLI and GUI included.",Go,13395,664,10 stars today,jkowalski; dependabot; julio-lopez; kopia-builder; redgoat650
12,gruntwork-io/terragrunt,https://github.com/gruntwork-io/terragrunt,Terragrunt is a flexible orchestration tool that allows Infrastructure as Code written in OpenTofu/Terraform to scale.,Go,9631,1200,5 stars today,yhakbar; brikis98; denis256; yorinasub17; dependabot
13,charmbracelet/crush,https://github.com/charmbracelet/crush,Glamourous agentic coding for all 💘,Go,25131,1800,49 stars today,kujtimiihoxha; andreynering; meowgorithm; aymanbagabas; caarlos0
14,pocketbase/pocketbase,https://github.com/pocketbase/pocketbase,Open Source realtime backend in 1 file,Go,58976,3446,29 stars today,ganigeorgiev; ValleyZw; yuxiang-gao; ghostdevv; pnmcosta
15,Gentleman-Programming/gentle-ai,https://github.com/Gentleman-Programming/gentle-ai,Pas de description,Go,3773,447,25 stars today,Alan-TheGentleman; tonyblu331; IrrealV; claude; Tech-Codde
16,usememos/memos,https://github.com/usememos/memos,"Open-source, self-hosted note-taking tool built for quick capture. Markdown-native, lightweight, and fully yours.",Go,60516,4454,46 stars today,boojack; johnnyjoygh; dependabot; claude; athurg
17,AlistGo/alist,https://github.com/AlistGo/alist,"🗂️A file list/WebDAV program that supports multiple storages, powered by Gin and Solidjs. / 一个支持多存储的文件列表/WebDAV程序，使用 Gin 和 Solidjs。",Go,49627,7950,13 stars today,xhofe; renovate; okatu-loli; foxxorcat; BoYanZh
18,goravel/goravel,https://github.com/goravel/goravel,The full-featured Golang Development Framework skeleton,Go,4717,265,29 stars today,hwbrzzl; almas-x; krishankumar01; iamahens; kuafuRace
