Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,antirez/kilo,https://github.com/antirez/kilo,A text editor in less than 1000 LOC with syntax highlight and search.,C,8893,962,5 stars today,antirez; lpereira; skeeto; dayuoba; unknowntpo
2,OISF/suricata,https://github.com/OISF/suricata,"Suricata is a network Intrusion Detection System, Intrusion Prevention System and Network Security Monitoring engine developed by the OISF and the Suricata community.",C,6275,1704,16 stars today,victorjulien; jasonish; catenacyber; regit; jlucovsky
3,flipperdevices/flipperzero-firmware,https://github.com/flipperdevices/flipperzero-firmware,Flipper Zero firmware source code,C,15964,3348,23 stars today,skotopes; hedger; DrZlo13; gornekich; glitchcore
4,espeak-ng/espeak-ng,https://github.com/espeak-ng/espeak-ng,eSpeak NG is an open source speech synthesizer that supports more than hundred languages and accents.,C,6442,1220,5 stars today,rhdunn; valdisvi; jaacoppi; alex19EP; sthibaul
5,ventoy/Ventoy,https://github.com/ventoy/Ventoy,A new bootable USB solution.,C,76554,4793,28 stars today,ventoy; wiz64; VenusGirl; crasadure; AnomSanjaya
6,mpv-player/mpv,https://github.com/mpv-player/mpv,🎥 Command line media player,C,35195,3323,25 stars today,kasper93; Dudemanguy; haasn; guidocella; pigoz
7,MrPowerGamerBR/Butterscotch,https://github.com/MrPowerGamerBR/Butterscotch,"🥧 An open source re-implementation of GameMaker: Studio's runner (YoYo Runner), targeting Undertale v1.08 (Bytecode Version 16)",C,210,44,2 stars today,MrPowerGamerBR; Fancy2209; LukeWarnut; Eliandro4; mattx433
8,immortalwrt/immortalwrt,https://github.com/immortalwrt/immortalwrt,An opensource OpenWrt variant for mainland China users.,C,10756,3513,7 stars today,juhosg; 1715173329; ffainelli; nbd168; hauke
9,curl/curl,https://github.com/curl/curl,"A command line tool and library for transferring data with URL syntax, supporting DICT, FILE, FTP, FTPS, GOPHER, GOPHERS, HTTP, HTTPS, IMAP, IMAPS, LDAP, LDAPS, MQTT, MQTTS, POP3, POP3S, RTSP, SCP, SFTP, SMB, SMBS, SMTP, SMTPS, TELNET, TFTP, WS and WSS. libcurl offers a myriad of powerful features",C,41781,7179,24 stars today,bagder; vszakats; yangtse; captain-caveman2k; dfandrich
10,hathach/tinyusb,https://github.com/hathach/tinyusb,An open source cross-platform USB stack for embedded system,C,6793,1421,4 stars today,hathach; HiFiPhile; pigrew; kkitayam; cr1901
11,Klipper3d/klipper,https://github.com/Klipper3d/klipper,Klipper is a 3d-printer firmware,C,11523,5871,2 stars today,KevinOConnor; Arksine; nefelim4ag; dmbutyugin; mcmatrix
12,meshcore-dev/MeshCore,https://github.com/meshcore-dev/MeshCore,"A new lightweight, hybrid routing mesh protocol for packet radios",C,2831,877,10 stars today,ripplebiz; liamcottle; fdlamotte; recrof; oltaco
13,valkey-io/valkey,https://github.com/valkey-io/valkey,A flexible distributed key-value database that is optimized for caching and other realtime workloads.,C,25727,1132,9 stars today,antirez; oranagra; enjoy-binbin; pietern; madolson
14,uber/h3,https://github.com/uber/h3,Hexagonal hierarchical geospatial indexing system,C,6242,575,9 stars today,isaacbrodsky; dfellis; ajfriend; nrabinowitz; dependabot
15,openssl/openssl,https://github.com/openssl/openssl,General purpose TLS and crypto library,C,30135,11253,10 stars today,levitte; mattcaswell; dot-asm; paulidale; snhenson
16,nothings/stb,https://github.com/nothings/stb,stb single-file public domain libraries for C/C++,C,33613,8053,9 stars today,nothings; rygorous; BSVino; ocornut; rwhitworth
17,RediSearch/RediSearch,https://github.com/RediSearch/RediSearch,"A query and indexing engine for Redis, providing secondary indexing, full-text search, vector similarity search and aggregations.",C,6138,587,0 stars today,dvirsky; ashtul; GuyAv46; rafie; gdesmott
18,micropython/micropython,https://github.com/micropython/micropython,MicroPython - a lean and efficient Python implementation for microcontrollers and constrained systems,C,21696,8819,4 stars today,dpgeorge; pfalcon; jimmo; robert-hh; iabdalkader
19,Zelda64Recomp/Zelda64Recomp,https://github.com/Zelda64Recomp/Zelda64Recomp,Static recompilation of Majora's Mask (and soon Ocarina of Time) for PC (Windows/Linux/Mac),C,7004,324,16 stars today,Mr-Wiseguy; thecozies; dcvz; Reonu; DarioSamo
20,HarbourMasters/Shipwright,https://github.com/HarbourMasters/Shipwright,Pas de description,C,4749,700,25 stars today,briaguya0; Malkierian; Archez; serprex; garrettjoecox
21,HarbourMasters/2ship2harkinian,https://github.com/HarbourMasters/2ship2harkinian,Pas de description,C,1920,184,17 stars today,garrettjoecox; Archez; Eblo; sonicdcer; louist103
