Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,coreyhaines31/marketingskills,https://github.com/coreyhaines31/marketingskills,"Marketing skills for Claude Code and AI agents. CRO, copywriting, SEO, analytics, and growth engineering.",JavaScript,39810,6324,340 stars today,coreyhaines31; claude; njcameron; Jiliac; basseko
2,affaan-m/ECC,https://github.com/affaan-m/ECC,"The agent harness performance optimization system. Skills, instincts, memory, security, and research-first development for Claude Code, Codex, Opencode, Cursor and beyond.",JavaScript,230154,35219,458 stars today,affaan-m; claude; pangerlkr; dependabot; greptile-apps
3,santifer/career-ops,https://github.com/santifer/career-ops,"Open-source AI job search: scan job portals, score listings A-F, tailor your CV, track applications — runs locally in your AI coding CLI (Claude Code, Gemini, Codex, OpenCode…)",JavaScript,60256,11951,159 stars today,santifer; claude; Scott-Emberson; Schlaflied; luochen211
4,gnmyt/Nexterm,https://github.com/gnmyt/Nexterm,"The open source server management software for SSH, VNC & RDP",JavaScript,4814,260,90 stars today,gnmyt; dependabot; github-actions; tcatlas; actions-user
5,atlassian/atlassian-mcp-server,https://github.com/atlassian/atlassian-mcp-server,"Official remote MCP server for Atlassian. Securely connect Jira, Confluence, Jira Service Management, Bitbucket, and Compass to Claude, ChatGPT, Cursor, VS Code, and other AI tools using OAuth 2.1 or API tokens.",JavaScript,858,108,3 stars today,lsosa1; jatinkrmalik; pnguyen-atlassian; iosamaatlassian; ekahinga
6,maillab/cloud-mail,https://github.com/maillab/cloud-mail,A Cloudflare-based email service | 基于 Cloudflare 的邮箱服务 | Cloudflare Email 邮箱 Mail,JavaScript,12445,17843,61 stars today,Silentely; MengNianxiaoyao; LLLLLLiulei; ifsheldon
7,FB208/OpenBidKit_Yibiao,https://github.com/FB208/OpenBidKit_Yibiao,开箱即用的AI标书编写工具，标书AI生成工具，投标工具箱、知识库、标书查重、废标项检查，完全开源免费，欢迎使用,JavaScript,1356,366,13 stars today,FB208; wll447; claude; yibiaoai; kkjzio
8,WordPress/gutenberg,https://github.com/WordPress/gutenberg,The Block Editor project for WordPress and beyond. Plugin is available from the official repository.,JavaScript,11731,4847,6 stars today,Mamaduka; youknowriad; t-hamano; aduth; ellatrix
9,juliangarnier/anime,https://github.com/juliangarnier/anime,JavaScript animation engine,JavaScript,71066,4786,60 stars today,juliangarnier; kn0wn; Maximilianos; lukeed; fljot
10,projectdiscovery/nuclei-templates,https://github.com/projectdiscovery/nuclei-templates,Community curated list of templates for the nuclei engine to find security vulnerabilities.,JavaScript,12639,3570,7 stars today,actions-user; DhiyaneshGeek; princechaddha; ritikchaddha; ehsandeep
11,Anil-matcha/Open-Generative-AI,https://github.com/Anil-matcha/Open-Generative-AI,"Unrestricted Open-source alternative to AI video platforms — Free AI image & video generation studio with 200+ models (Flux, Midjourney, Kling, Sora, Veo). No content filters. Self-hosted, MIT licensed.",JavaScript,23650,4071,171 stars today,Anil-matcha; claude; jaiprasad04; NgoQuocViet2001; taxvui
12,NomaDamas/k-skill,https://github.com/NomaDamas/k-skill,"한국인을 위한 스킬 모음집 - SRT, KTX, 카카오톡, 한글과컴퓨터, 날씨, 미세먼지, 법령, 주식정보, 조선왕조실록, KBO, K-리그, LCK, 특허 검색, 토스 증권, 맞춤법 검사, 중고차 가격, 쿠팡, 네이버 블로그, 다이소, 올리브영, 택배 송장 조회 등등...",JavaScript,6224,714,21 stars today,vkehfdl1; claude; github-actions; taeyoung1005; Mineru98
13,tt-a1i/archify,https://github.com/tt-a1i/archify,Any agent Skill: generate beautiful architecture diagrams with dark/light theme toggle and PNG/JPEG/WebP/SVG export,JavaScript,5203,436,541 stars today,tt-a1i; cursoragent; claude; ShiroKSH
14,MarSeventh/CloudFlare-ImgBed,https://github.com/MarSeventh/CloudFlare-ImgBed,"🏖️ A serverless, open-source file hosting solution built on Cloudflare. Supports image hosting, secure file storage, and personal cloud drive capabilities.",JavaScript,5640,7229,31 stars today,MarSeventh; axibayuit-a11y; ccxyChuzhong; Copilot; hl128k
15,jgraph/drawio,https://github.com/jgraph/drawio,"draw.io is a JavaScript, client-side editor for general diagramming.",JavaScript,6810,1068,22 stars today,davidjgraph; alderg; mediaslav; m-mohamedin; MJomaa
