Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,justcallmekoko/ESP32Marauder,https://github.com/justcallmekoko/ESP32Marauder,A suite of WiFi/Bluetooth offensive and defensive tools for the ESP32,C++,12309,1469,20 stars today,justcallmekoko; H4W9; bmorcelli; trisp3ar; evilpete
2,memgraph/memgraph,https://github.com/memgraph/memgraph,"High-performance open-source in-memory graph database for GraphRAG, AI memory, agentic AI, and real-time graph analytics. Cypher-compatible, built in C++.",C++,4533,281,52 stars today,mferencevic; gitbuda; as51340; Ignition; mattkjames7
3,duckdb/duckdb,https://github.com/duckdb/duckdb,DuckDB is an analytical in-process SQL database management system,C++,41139,3745,35 stars today,Mytherin; Tishj; pdet; hannes; carlopi
4,leejet/stable-diffusion.cpp,https://github.com/leejet/stable-diffusion.cpp,"Diffusion model(SD,Flux,Wan,Qwen Image,Z-Image,...) inference in pure C/C++",C++,6960,782,8 stars today,leejet; stduhpf; wbruna; fszontagh; rmatif
5,Vita3K/Vita3K,https://github.com/Vita3K/Vita3K,Experimental PlayStation Vita emulator,C++,5705,586,6 stars today,Zangetsu38; pent0; Macdu; sunho; VelocityRa
6,ggml-org/llama.cpp,https://github.com/ggml-org/llama.cpp,LLM inference in C/C++,C++,127768,22998,125 stars today,ggerganov; ngxson; CISC; slaren; JohannesGaessler
7,PaddlePaddle/Paddle,https://github.com/PaddlePaddle/Paddle,PArallel Distributed Deep LEarning: Machine Learning Framework from Industrial Practice （『飞桨』核心框架，深度学习&机器学习高性能单机、分布式训练和跨平台部署）,C++,24082,6020,5 stars today,reyoung; co63oc; jacquesqiao; PaddleCI; SigureMo
8,opencv/opencv,https://github.com/opencv/opencv,Open Source Computer Vision Library,C++,90790,57036,25 stars today,alalek; asmorkalov; vpisarev; mshabunin; ilya-lavrenov
9,NVIDIA/nccl,https://github.com/NVIDIA/nccl,Optimized primitives for collective multi-GPU communication,C++,5069,1414,6 stars today,sjeaugey; xiakun-lu; kgioioso; artpol84; nv-lschneider
10,wolfpld/tracy,https://github.com/wolfpld/tracy,Frame profiler,C++,16758,1214,12 stars today,wolfpld; slomp; Lectem; YaLTeR; mcourteaux
11,google-ai-edge/LiteRT-LM,https://github.com/google-ai-edge/LiteRT-LM,"LiteRT-LM is Google's production-ready, high-performance, open-source inference framework for deploying Large Language Models on edge devices.",C++,6419,713,8 stars today,ai-edge-bot; protobird-git; whhone; matthewchan-g; hheydary
12,ocornut/imgui,https://github.com/ocornut/imgui,Dear ImGui: Bloat-free Graphical User interface for C++ with minimal dependencies,C++,76151,12030,20 stars today,ocornut; rokups; thedmd; cfillion; bkaradzic
13,google-ai-edge/mediapipe,https://github.com/google-ai-edge/mediapipe,"Cross-platform, customizable ML solutions for live and streaming media.",C++,36905,6157,11 stars today,schmidt-sebastian; priankakariat; kinarr; kuaashish; camillol
14,tesseract-ocr/tesseract,https://github.com/tesseract-ocr/tesseract,Tesseract Open Source OCR Engine (main repository),C++,76438,10799,22 stars today,stweil; egorpugin; zdenop; Shreeshrii; amitdo
15,kvcache-ai/Mooncake,https://github.com/kvcache-ai/Mooncake,"Mooncake is the serving platform for Kimi, a leading LLM service provided by Moonshot AI.",C++,6552,1207,11 stars today,stmatengss; claude; alogfans; xiaguan; Aionw
16,ossrs/srs,https://github.com/ossrs/srs,"SRS is a simple, high-performance, AI-driven real-time media server supporting RTMP, WebRTC, HLS, HTTP-FLV, HTTP-TS, SRT, MPEG-DASH, and GB28181, with codec support for H.264, H.265, AV1, VP9, AAC, Opus, and G.711.",C++,29233,5695,11 stars today,winlinvip; ossrs-ai; xiaozhihong; duiniuluantanqin; chundonglinlin
