Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,jamiepine/voicebox,https://github.com/jamiepine/voicebox,"The open-source AI voice studio. Clone, dictate, create.",TypeScript,32419,3945,529 stars today,jamiepine; claude; tomasmach; mvanhorn; selop
2,garrytan/gstack,https://github.com/garrytan/gstack,"Use Garry Tan's exact Claude Code setup: 23 opinionated tools that serve as CEO, Designer, Eng Manager, Release Manager, Doc Engineer, and QA",TypeScript,113281,16810,573 stars today,claude; garrytan; jbetala7; garagon; mvanhorn
3,heygen-com/hyperframes,https://github.com/heygen-com/hyperframes,Write HTML. Render video. Built for agents.,TypeScript,30143,2830,395 stars today,miguel-heygen; jrusso1020; claude; vanceingalls; ukimsanov
4,firecrawl/firecrawl,https://github.com/firecrawl/firecrawl,"The API to search, scrape, and interact with the web at scale. 🔥",TypeScript,137466,7966,615 stars today,nickscamara; mogery; rafaelsideguide; abimaelmartell; firecrawl-spring
5,JCodesMore/ai-website-cloner-template,https://github.com/JCodesMore/ai-website-cloner-template,Clone any website with one command using AI coding agents,TypeScript,17893,2757,100 stars today,JCodesMore; claude; oz-agent; rishikeshmanohar; SABUJ123472
6,corsairdev/corsair,https://github.com/corsairdev/corsair,Your Agent's Integration Layer,TypeScript,2874,127,149 stars today,devjain32; mukul7661; yuvrxj-afk; greptile-apps; NigamDevansh
7,twentyhq/twenty,https://github.com/twentyhq/twenty,"The open alternative to Salesforce, designed for AI.",TypeScript,51198,7487,93 stars today,charlesBochet; github-actions; FelixMalfait; bosiraphael; Weiko
8,modem-dev/hunk,https://github.com/modem-dev/hunk,Review-first terminal diff viewer for agentic coders,TypeScript,5440,137,127 stars today,benvinegar; claude; elucid; mvanhorn; aliou
9,tashfeenahmed/freellmapi,https://github.com/tashfeenahmed/freellmapi,"OpenAI-compatible proxy that stacks the free tiers of 16 LLM providers (~1.7B tokens/month) behind one /v1 endpoint — plus any custom OpenAI-compatible endpoint. Smart routing, automatic failover, encrypted keys. Personal experimentation only.",TypeScript,11611,1821,250 stars today,tashfeenahmed; claude; Tazrif-Raim; nordbyte; v0rtex1223
10,nexmoe/VidBee,https://github.com/nexmoe/VidBee,Download videos from almost any website worldwide,TypeScript,9520,737,15 stars today,nexmoe; claude; github-actions; chengcheng84; jabrailkhalil
11,Mentra-Community/MentraOS,https://github.com/Mentra-Community/MentraOS,"MentraOS is the leading smart glasses OS. See live captions, stream your view, talk to AI, and capture photos hands-free on compatible glasses.",TypeScript,2158,304,64 stars today,aisraelov; fossephate; nic-olo; isaiahb; CaydenPierce
12,karakeep-app/karakeep,https://github.com/karakeep-app/karakeep,"A self-hostable bookmark-everything app (links, notes and images) with AI-based automatic tagging and full text search",TypeScript,26214,1267,37 stars today,MohamedBassem; claude; kamtschatka; xuatz; esimkowitz
13,seerr-team/seerr,https://github.com/seerr-team/seerr,"Open-source media request and discovery manager for Jellyfin, Plex, and Emby.",TypeScript,11656,885,13 stars today,sct; fallenbagel; TheCatLady; gauthier-th; allcontributors
14,stablyai/orca,https://github.com/stablyai/orca,Orca is the ADE for working with a fleet of parallel agents. Run any coding agent with your own subscription. Available on desktop and mobile.,TypeScript,6056,451,210 stars today,nwparker; AmethystLiang; orca-ide; Jinwoo-H; brennanb2025
15,immich-app/immich,https://github.com/immich-app/immich,High performance self-hosted photo and video management solution.,TypeScript,104188,5923,138 stars today,alextran1502; jrasm91; renovate; danieldietzler; mertalev
