Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,openai/plugins,https://github.com/openai/plugins,OpenAI Plugins,JavaScript,2090,273,262 stars today,cching-openai; ashwinm-oai; Aismit; vb-openai; gverma-openai
2,santifer/career-ops,https://github.com/santifer/career-ops,"AI-powered job search system built on Claude Code. 14 skill modes, Go dashboard, PDF generation, batch processing.",JavaScript,49861,10272,665 stars today,santifer; claude; FReptar0; seffhunnn; dependabot
3,sveltejs/svelte,https://github.com/sveltejs/svelte,web development for the rest of us,JavaScript,87132,4941,253 stars today,Rich-Harris; dummdidumm; Conduitry; github-actions; trueadm
4,datawhalechina/easy-vibe,https://github.com/datawhalechina/easy-vibe,💻 vibe coding 2026 | Your first modern Coding course beginners to master step by step.,JavaScript,16509,1553,153 stars today,sanbuphy; claude; GeoDaoyu; SherryTECNU; 1985312383
5,NomaDamas/k-skill,https://github.com/NomaDamas/k-skill,"한국인을 위한 스킬 모음집 - SRT, KTX, 카카오톡, 한글과컴퓨터, 날씨, 미세먼지, 법령, 주식정보, 조선왕조실록, KBO, K-리그, LCK, 특허 검색, 토스 증권, 맞춤법 검사, 중고차 가격, 쿠팡, 네이버 블로그, 다이소, 올리브영, 택배 송장 조회 등등...",JavaScript,5416,600,12 stars today,vkehfdl1; claude; github-actions; taeyoung1005; Mineru98
6,sveltejs/kit,https://github.com/sveltejs/kit,"web development, streamlined",JavaScript,20562,2258,5 stars today,Rich-Harris; benmccann; github-actions; dummdidumm; teemingc
7,Acode-Foundation/Acode,https://github.com/Acode-Foundation/Acode,Acode - powerful text/code editor for android,JavaScript,5518,1116,19 stars today,bajrangCoder; deadlyjack; RohitKushvaha01; UnschooledGamer; dependabot
8,chinese-poetry/chinese-poetry,https://github.com/chinese-poetry/chinese-poetry,"The most comprehensive database of Chinese poetry 🧶最全中华古诗词数据库, 唐宋两朝近一万四千古诗人, 接近5.5万首唐诗加26万宋诗. 两宋时期1564位词人，21050首词。",JavaScript,51710,10426,119 stars today,jackeyGao; FleetingWang; HongzhiW; vi-ss; liuxsdev
9,is-a-dev/register,https://github.com/is-a-dev/register,Grab your own sweet-looking '.is-a.dev' subdomain.,JavaScript,10439,22436,8 stars today,wdhdev; DEV-DIBSTER; STICKnoLOGIC; iostpa; orangci
10,jellyfin/jellyfin-web,https://github.com/jellyfin/jellyfin-web,The Free Software Media System - Official Web Client,JavaScript,3626,2035,1 star today,thornbill; LukePulverenti; dkanada; WWWesten; renovate
11,trekhleb/javascript-algorithms,https://github.com/trekhleb/javascript-algorithms,📝 Algorithms and data structures implemented in JavaScript with explanations and links to further readings,JavaScript,196073,31070,18 stars today,trekhleb; alexstulov; m-maksyutin; appleJax; albertstill
12,hmjz100/LinkSwift,https://github.com/hmjz100/LinkSwift,一个基于 JavaScript 的网盘文件下载地址获取工具。基于【网盘直链下载助手】修改 ，支持 百度网盘 / 阿里云盘 / 中国移动云盘 / 天翼云盘 / 迅雷云盘 / 夸克网盘 / UC网盘 / 123云盘 八大网盘,JavaScript,15731,919,84 stars today,hmjz100; MisaLiu; Night-stars-1; AstralFlare-owo
13,gorhill/uBlock,https://github.com/gorhill/uBlock,uBlock Origin - An efficient blocker for Chromium and Firefox. Fast and lean.,JavaScript,65319,4154,36 stars today,gorhill; Deathamns; chrisaljoudi; mjethani; AlexVallat
14,phaserjs/phaser,https://github.com/phaserjs/phaser,"Phaser is a fun, free and fast 2D game framework for making HTML5 games for desktop and mobile web browsers, supporting Canvas and WebGL rendering.",JavaScript,39740,7140,9 stars today,photonstorm; pavle-goloskokovic; bitnenfer; BenjaminDRichards; samme
15,Anil-matcha/Open-Generative-AI,https://github.com/Anil-matcha/Open-Generative-AI,"Open-source alternative to AI video platforms — Free AI image & video generation studio with 200+ models (Flux, Midjourney, Kling, Sora, Veo). No content filters. Self-hosted, MIT licensed.",JavaScript,18441,3131,110 stars today,Anil-matcha; claude; jaiprasad04; NgoQuocViet2001; taxvui
