Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,multica-ai/multica,https://github.com/multica-ai/multica,"The open-source managed agents platform. Turn coding agents into real teammates — assign tasks, track progress, compound skills.",TypeScript,9580,1221,"1,609 stars today",claude; forrestchang; NevilleQingNY; ldnvnbl; Bohan-J
2,coleam00/Archon,https://github.com/coleam00/Archon,The first open-source harness builder for AI coding. Make AI coding deterministic and repeatable.,TypeScript,17126,2715,612 stars today,Wirasm; coleam00; claude; leex279; github-actions
3,thedotmack/claude-mem,https://github.com/thedotmack/claude-mem,"A Claude Code plugin that automatically captures everything Claude does during your coding sessions, compresses it with AI (using Claude's agent-sdk), and injects relevant context back into future sessions.",TypeScript,50330,3975,753 stars today,thedotmack; claude; Copilot; rodboev; github-actions
4,snarktank/ralph,https://github.com/snarktank/ralph,Ralph is an autonomous AI agent loop that runs repeatedly until all PRD items are complete.,TypeScript,16018,1592,463 stars today,denen99; snarktank; claude; manav148; S1M0N38
5,jamiepine/voicebox,https://github.com/jamiepine/voicebox,The open-source voice synthesis studio,TypeScript,15397,1841,491 stars today,jamiepine; tomasmach; claude; selop; pandego
6,yousifamanuel/terraink,https://github.com/yousifamanuel/terraink,TerraInk: The Cartographic Poster Engine that creates unique and customizable map posters,TypeScript,2583,277,90 stars today,yousifamanuel; claude; Copilot; hvzick; VishalBilagi
7,obsidianmd/obsidian-clipper,https://github.com/obsidianmd/obsidian-clipper,Highlight and capture the web in your favorite browser. The official Web Clipper extension for Obsidian.,TypeScript,3733,402,53 stars today,kepano; Quorafind; d-kaue; imadreamerboy; voi-tech
8,hicccc77/WeFlow,https://github.com/hicccc77/WeFlow,WeFlow - 一个本地的微信聊天记录导出和年度报告应用,TypeScript,7398,1863,88 stars today,hicccc77; xunchahaha; aits2026; H3CoF6; Jasonzhu1207
9,tradingview/lightweight-charts,https://github.com/tradingview/lightweight-charts,Performant financial charts built with HTML5 canvas,TypeScript,15074,2329,118 stars today,timocov; SlicedSilver; eugene-korobko; edew; kirchet
10,open-metadata/OpenMetadata,https://github.com/open-metadata/OpenMetadata,"OpenMetadata is a unified metadata platform for data discovery, data observability, and data governance powered by a central metadata repository, in-depth column level lineage, and seamless team collaboration.",TypeScript,10340,1823,160 stars today,pmbrull; harshach; ShaileshParmar11; chirag-madlani; Sachin-chaurasiya
11,firecrawl/firecrawl,https://github.com/firecrawl/firecrawl,🔥 The Web Data API for AI - Power AI agents with clean web data,TypeScript,108193,6967,621 stars today,nickscamara; mogery; rafaelsideguide; abimaelmartell; firecrawl-spring
12,InsForge/InsForge,https://github.com/InsForge/InsForge,Give agents everything they need to ship fullstack apps. The backend built for agentic development.,TypeScript,7498,612,76 stars today,tonychang04; Fermionic-Lyu; Leo-rq-yu; jwfing; claude
13,tinyfish-io/tinyfish-cookbook,https://github.com/tinyfish-io/tinyfish-cookbook,A collection of sample apps and recipes built with the TinyFish web agent. Open-source examples for you to learn & build!,TypeScript,1575,252,22 stars today,simantak-dabhade; tinyfish-github-terraform; giaphutran12; KrishnaAgarwal7531; urugondavishnu
14,ChromeDevTools/chrome-devtools-mcp,https://github.com/ChromeDevTools/chrome-devtools-mcp,Chrome DevTools for coding agents,TypeScript,34539,2094,316 stars today,OrKoN; dependabot; Lightning00Blade; browser-automation-bot; szuend
15,letta-ai/letta-code,https://github.com/letta-ai/letta-code,The memory-first coding agent,TypeScript,2204,226,16 stars today,cpacker; letta-code; github-actions; jnjpng; devanshrj
