Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,pbakaus/impeccable,https://github.com/pbakaus/impeccable,The design language that makes your AI harness better at design.,JavaScript,70831,4298,527 stars today,pbakaus; claude; github-actions; abdulwahabone; cursoragent
2,laoma2053/awesome-zhuiju-free,https://github.com/laoma2053/awesome-zhuiju-free,免费无广告的追剧资源指南，人工精选资源、每天检测资源有效性。收录在线影视、影视APP、网盘搜索、磁力BT、字幕、TVBox / 影视仓空壳软件/配置地址、IPTV直播源、会员拼团、影视相关开源项目。开源，社区共同维护。,JavaScript,10214,671,153 stars today,github-actions; laoma2053
3,Mathieu2301/TradingView-API,https://github.com/Mathieu2301/TradingView-API,📈 Get real-time stocks from TradingView,JavaScript,5354,956,99 stars today,Mathieu2301; clins1994; brandonros; OguzBey; dependabot
4,Mintplex-Labs/anything-llm,https://github.com/Mintplex-Labs/anything-llm,Stop renting your intelligence. Own it with AnythingLLM. Everything you need for a powerful local-first agent experience,JavaScript,66438,7396,52 stars today,timothycarambat; shatfield4; angelplusultra; marmar9615-cloud; KPCOFGS
5,BuilderIO/skills,https://github.com/BuilderIO/skills,Skills for agents,JavaScript,4415,221,49 stars today,steve8708; builder-bot; builder-io-integration; shanujans; 3mdistal
6,androoAGI/starnet,https://github.com/androoAGI/starnet,"A living pixel-art station where real AI agents do real work. Local-first desktop agent harness - bring your own key, watch your crew actually run.",JavaScript,264,70,113 stars today,androoAGI; claude
7,elidickinson/pi-claude-bridge,https://github.com/elidickinson/pi-claude-bridge,Claude Code inference provider for Pi. Allows the use of Claude Code of Pro/Max subscriptions from pi.dev.,JavaScript,450,112,13 stars today,elidickinson; prateekmedia; w-winter; fmguerreiro; schuettc
8,mnfst/awesome-free-llm-apis,https://github.com/mnfst/awesome-free-llm-apis,List of Permanent Free LLM API (API Keys),JavaScript,8301,812,80 stars today,SebConejo; brunobuddy; claude; github-actions; codeusb
9,usebruno/bruno,https://github.com/usebruno/bruno,Opensource IDE For Exploring and Testing API's (lightweight alternative to Postman/Insomnia),JavaScript,47178,2916,32 stars today,helloanoop; lohxt1; pooja-bruno; naman-bruno; lohit-bruno
10,sandeco/reversa,https://github.com/sandeco/reversa,Transform legacy systems into executable specifications for AI coding agents,JavaScript,1633,418,7 stars today,claude; sandeco; github-actions
11,mailcow/mailcow-dockerized,https://github.com/mailcow/mailcow-dockerized,mailcow: dockerized - 🐮 + 🐋 = 💕,JavaScript,13509,1806,17 stars today,andryyy; FreddleSpl0it; DerLinkman; milkmaker; MAGICCC
12,pdone/lx-music-source,https://github.com/pdone/lx-music-source,洛雪音乐源,JavaScript,9168,770,47 stars today,pdone; Meo597
13,Asabeneh/30-Days-Of-JavaScript,https://github.com/Asabeneh/30-Days-Of-JavaScript,"30 days of JavaScript programming challenge is a step-by-step guide to learn JavaScript programming language in 30 days. This challenge may take more than 100 days, please just follow your own pace. These videos may help too: https://www.youtube.com/channel/UC7PNRuno1rzYPb1xLa4yktw",JavaScript,46846,10460,9 stars today,Asabeneh; EmmanuelArenas; npnjuguna; yigittosun; Dikendev
14,open-gsd/gsd-core,https://github.com/open-gsd/gsd-core,Git. Ship. Done - Core,JavaScript,9830,707,28 stars today,trek-e; claude; glittercowboy; github-actions; davesienkowski
