Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,google/sam,https://github.com/google/sam,SAM Sovereign Agent Mesh,Go,664,99,87 stars today,aojea; dependabot; kaisoz; gemini-code-assist; fedebongio
2,microsoft/TypeScript,https://github.com/microsoft/TypeScript,TypeScript is a superset of JavaScript that compiles to clean JavaScript output.,Go,110662,13761,45 stars today,ahejlsberg; sheetalkamat; DanielRosenwasser; sandersn; mhegazy
3,evcc-io/evcc,https://github.com/evcc-io/evcc,solar charging ☀️🚘,Go,7125,1467,7 stars today,andig; naltatis; premultiply; weblate; DerAndereAndi
4,asciimoo/hister,https://github.com/asciimoo/hister,Your own search engine,Go,2501,111,142 stars today,asciimoo; 4evy; dependabot; ISSOtm; Shadowbee27
5,Tencent/WeKnora,https://github.com/Tencent/WeKnora,"Open-source LLM knowledge platform: turn raw documents into a queryable RAG, an autonomous reasoning agent, and a self-maintaining Wiki.",Go,20533,2946,105 stars today,lyingbug; voidkey; begoniezhao; claude; dependabot
6,gohugoio/hugo,https://github.com/gohugoio/hugo,The world’s fastest framework for building websites.,Go,89530,8346,22 stars today,bep; dependabot; spf13; jmooring; anthonyfok
7,Gentleman-Programming/gentle-ai,https://github.com/Gentleman-Programming/gentle-ai,Pas de description,Go,5925,689,27 stars today,Alan-TheGentleman; dnlrsls; Matere413; tonyblu331; ardelperal
8,henrygd/beszel,https://github.com/henrygd/beszel,"Lightweight server monitoring with historical data, docker stats, and alerts.",Go,24622,971,46 stars today,henrygd; svenvg93; dependabot; a-mnich; stanol
9,navidrome/navidrome,https://github.com/navidrome/navidrome,🎧 Your Personal Streaming Service,Go,23096,1661,22 stars today,deluan; dependabot; kgarner7; dependabot-preview; caiocotts
10,mostlygeek/llama-swap,https://github.com/mostlygeek/llama-swap,"Reliable model swapping for any local OpenAI/Anthropic compatible server - llama.cpp, vllm, etc",Go,5462,432,13 stars today,mostlygeek; claude; ryan-steed-usa; marcusds; cphlipot
11,charmbracelet/crush,https://github.com/charmbracelet/crush,Glamourous agentic coding for all 💘,Go,27648,2180,36 stars today,kujtimiihoxha; andreynering; meowgorithm; aymanbagabas; charmcli
12,projectdiscovery/nuclei,https://github.com/projectdiscovery/nuclei,"Nuclei is a fast, customizable vulnerability scanner powered by the global security community and built on a simple YAML-based DSL, enabling collaboration to tackle trending vulnerabilities on the internet. It helps you find vulnerabilities in your applications, APIs, networks, DNS, and cloud configurations.",Go,30768,3829,89 stars today,Mzack9999; dependabot; ehsandeep; Ice3man543; dwisiswant0
13,syncthing/syncthing,https://github.com/syncthing/syncthing,Open Source Continuous File Synchronization,Go,87955,5432,46 stars today,calmh; AudriusButkevicius; imsodin; st-release; tomasz1986
14,alibaba/open-code-review,https://github.com/alibaba/open-code-review,"Fast, efficient, battle-tested at Alibaba's scale. Hybrid architecture code review tool: deterministic pipelines + LLM Agent, precise line-level comments, built-in multi-language ruleset (NPE, thread-safety, XSS, SQL injection), OpenAI & Anthropic compatible.",Go,21336,1562,103 stars today,lizhengfeng101; chethanuk; stay-foolish-forever; wu21-web; claude
15,hashicorp/terraform,https://github.com/hashicorp/terraform,"Terraform enables you to safely and predictably create, change, and improve infrastructure. It is a source-available tool that codifies APIs into declarative configuration files that can be shared amongst team members, treated as code, edited, reviewed, and versioned.",Go,49529,10611,15 stars today,jbardin; mitchellh; apparentlymart; stack72; catsby
16,pocketbase/pocketbase,https://github.com/pocketbase/pocketbase,Open Source realtime backend in 1 file,Go,60795,3656,14 stars today,ganigeorgiev; ValleyZw; yuxiang-gao; ghostdevv; pnmcosta
17,wailsapp/wails,https://github.com/wailsapp/wails,Create beautiful applications using Go,Go,35950,1815,15 stars today,leaanthony; github-actions; claude; stffabi; taliesin-ai
18,bjarneo/cliamp,https://github.com/bjarneo/cliamp,cliamp - Terminal music player inspired by winamp,Go,3647,207,139 stars today,bjarneo; claude; coryshaw1; rubiojr; zambetti
19,ollama/ollama,https://github.com/ollama/ollama,"Get up and running with Kimi-K2.6, GLM-5.2, MiniMax, DeepSeek, gpt-oss, Qwen, Gemma and other models.",Go,179354,17546,80 stars today,mxyng; jmorganca; dhiltgen; BruceMacD; jessegross
20,authelia/authelia,https://github.com/authelia/authelia,"The Single Sign-On Multi-Factor portal for web apps, now OpenID Certified™",Go,28681,1471,15 stars today,renovate; james-d-elliott; nightah; clems4ever; renovate-bot
