Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,chriskohlhoff/asio,https://github.com/chriskohlhoff/asio,Asio C++ Library,C++,6137,1484,10 stars today,chriskohlhoff; klemens-morgenstern; xavier2k6; vinipsmaker; jcelerier
2,microsoft/microsoft-ui-xaml,https://github.com/microsoft/microsoft-ui-xaml,WinUI: a modern UI framework with a rich set of controls and styles to build dynamic and high-performing Windows applications.,C++,7795,866,6 stars today,marcelwgn; kmahone; jevansaks; StephenLPeters; ranjeshj
3,gabime/spdlog,https://github.com/gabime/spdlog,Fast C++ logging library.,C++,29313,5314,17 stars today,gabime; Gabi120; sylveon; DanielChabrowski; mguludag
4,jrouwe/JoltPhysics,https://github.com/jrouwe/JoltPhysics,A multi core friendly rigid body physics and collision detection library. Written in C++. Suitable for games and VR applications. Used by Horizon Forbidden West and Death Stranding 2.,C++,11185,873,24 stars today,jrouwe; mihe; dependabot; stephengold; SirLynix
5,geo-tp/ESP32-Bit-Pirate,https://github.com/geo-tp/ESP32-Bit-Pirate,A Hardware Hacking Tool with Web-Based CLI That Speaks Every Protocol,C++,4646,380,152 stars today,geo-tp; AndreiVladescu; fdufnews; yashikada; AmorFati-coder
6,valhalla/valhalla,https://github.com/valhalla/valhalla,Open Source Routing Engine for OpenStreetMap,C++,6022,945,2 stars today,kevinkreiser; dnesbitt61; gknisely; dgearhart; kdiluca
7,electron/electron,https://github.com/electron/electron,"Build cross-platform desktop apps with JavaScript, HTML, and CSS",C++,122272,17366,44 stars today,zcbenz; kevinsawicki; codebytere; MarshallOfSound; nornagon
8,grpc/grpc,https://github.com/grpc/grpc,"C++ based gRPC (C++, Python, Ruby, Objective-C, PHP, C#)",C++,45222,11303,4 stars today,ctiller; jtattermusch; markdroth; vjpai; yashykt
9,nasa/fprime,https://github.com/nasa/fprime,F´ - A flight software and embedded systems framework,C++,11597,1741,5 stars today,LeStarch; bocchino; timcanham; jsoref; thomas-bc
10,tensorflow/tensorflow,https://github.com/tensorflow/tensorflow,An Open Source Machine Learning Framework for Everyone,C++,196619,75721,34 stars today,tensorflower-gardener; ezhulenev; akuegel; hawkinsp; mihaimaruseac
11,Tencent/ncnn,https://github.com/Tencent/ncnn,ncnn is a high-performance neural network inference framework optimized for the mobile platform,C++,23631,4478,13 stars today,nihui; dependabot; zchrissirhcz; BUG1989; tpoisonooo
12,openscad/openscad,https://github.com/openscad/openscad,OpenSCAD - The Programmers Solid 3D CAD Modeller,C++,9851,1674,7 stars today,kintel; t-paul; donbright; thehans; MichaelPFrey
13,firebase/firebase-ios-sdk,https://github.com/firebase/firebase-ios-sdk,Firebase SDK for Apple App Development,C++,6649,1771,1 star today,paulb777; ncooke3; wilhuff; andrewheard; ryanwilson
14,ArthurSonzogni/FTXUI,https://github.com/ArthurSonzogni/FTXUI,💻 C++ Functional Terminal User Interface. ❤️,C++,10502,609,10 stars today,ArthurSonzogni; mauve; tusharpm; LostInCompilation; clement-roblot
15,PaddlePaddle/Paddle,https://github.com/PaddlePaddle/Paddle,PArallel Distributed Deep LEarning: Machine Learning Framework from Industrial Practice （『飞桨』核心框架，深度学习&机器学习高性能单机、分布式训练和跨平台部署）,C++,24039,6015,4 stars today,reyoung; co63oc; luotao1; jacquesqiao; PaddleCI
16,nlohmann/json,https://github.com/nlohmann/json,JSON for Modern C++,C++,50245,7450,8 stars today,nlohmann; dependabot; theodelrieu; falbrechtskirchinger; Teemperor
17,bitcoin/bitcoin,https://github.com/bitcoin/bitcoin,Bitcoin Core integration/staging tree,C++,89733,39172,13 stars today,laanwj; fanquake; achow101; sipa; hebasto
18,google/googletest,https://github.com/google/googletest,GoogleTest - Google Testing and Mocking Framework,C++,38886,10836,3 stars today,gennadiycivil; derekmauro; kuzkry; copybara-github
19,assimp/assimp,https://github.com/assimp/assimp,The official Open-Asset-Importer-Library Repository. Loads 40+ 3D-file-formats into one unified and clean data structure.,C++,13098,3213,4 stars today,kimkulling; acgessler; turol; RichardTea; matyrr-havok
20,autowarefoundation/autoware_universe,https://github.com/autowarefoundation/autoware_universe,Pas de description,C++,1710,938,2 stars today,pre-commit-ci; satoshi-ota; takayuki5168; kosuke55; soblin
21,PixarAnimationStudios/OpenUSD,https://github.com/PixarAnimationStudios/OpenUSD,Universal Scene Description,C++,7413,1441,3 stars today,pixar-oss; sunyab; unhyperbolic; gitamohr; blevin
22,vllm-project/vllm-ascend,https://github.com/vllm-project/vllm-ascend,Community maintained hardware plugin for vLLM on Ascend,C++,2532,1888,10 stars today,wangxiyuan; Potabk; MengqingCao; zhangxinyuehfad; Yikun
