Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,XTLS/Xray-core,https://github.com/XTLS/Xray-core,"Xray, Penetrates Everything. Also the best v2ray-core. Where the magic happens. An open platform for various uses.",Go,37709,5234,53 stars today,RPRX; dependabot; yuhan6665; Fangliding; mmmray
2,prometheus/prometheus,https://github.com/prometheus/prometheus,The Prometheus monitoring system and time series database.,Go,63714,10349,33 stars today,fabxc; juliusv; beorn7; bboreham; dependabot
3,helm/helm,https://github.com/helm/helm,The Kubernetes Package Manager,Go,29723,7589,7 stars today,technosophos; adamreese; mattfarina; dependabot; gjenkins8
4,steipete/gogcli,https://github.com/steipete/gogcli,"Google Suite CLI: Gmail, GCal, GDrive, GContacts.",Go,7003,536,28 stars today,steipete; claude; andybergon; visionik; jeanregisser
5,pocketbase/pocketbase,https://github.com/pocketbase/pocketbase,Open Source realtime backend in 1 file,Go,57838,3321,43 stars today,ganigeorgiev; ValleyZw; yuxiang-gao; ghostdevv; pnmcosta
6,vllm-project/semantic-router,https://github.com/vllm-project/semantic-router,"System Level Intelligent Router for Mixture-of-Models at Cloud, Data Center and Edge",Go,3793,637,22 stars today,Xunzhuo; rootfs; samzong; yuluo-yx; yossiovadia
7,hashicorp/terraform,https://github.com/hashicorp/terraform,"Terraform enables you to safely and predictably create, change, and improve infrastructure. It is a source-available tool that codifies APIs into declarative configuration files that can be shared amongst team members, treated as code, edited, reviewed, and versioned.",Go,48215,10297,25 stars today,jbardin; mitchellh; apparentlymart; stack72; catsby
8,grafana/loki,https://github.com/grafana/loki,"Like Prometheus, but for logs.",Go,28053,3976,12 stars today,renovate; JStickler; cyriltovena; chaudum; owen-d
9,pingcap/tidb,https://github.com/pingcap/tidb,"TiDB is built for agentic workloads that grow unpredictably, with ACID guarantees and native support for transactions, analytics, and vector search. No data silos. No noisy neighbors. No infrastructure ceiling.",Go,40002,6169,7 stars today,hawkingrei; tiancaiamao; coocood; zimulala; qw4990
10,casdoor/casdoor,https://github.com/casdoor/casdoor,"An open-source Agent-first Identity and Access Management (IAM) /LLM MCP & agent gateway and auth server with web UI supporting OpenClaw, MCP, OAuth, OIDC, SAML, CAS, LDAP, SCIM, WebAuthn, TOTP, MFA, Face ID, Google Workspace, Azure AD",Go,13458,1658,22 stars today,hsluoyz; nomeguy; dacongda; Copilot; leo220yuyaodog
11,jackc/pgx,https://github.com/jackc/pgx,PostgreSQL driver and toolkit for Go,Go,13677,1013,8 stars today,jackc; manniwood; furdarius; claude; drakkan
12,ArvinLovegood/go-stock,https://github.com/ArvinLovegood/go-stock,🦄🦄🦄AI赋能股票分析：AI加持的股票分析/选股工具。股票行情获取，AI热点资讯分析，AI资金/财务分析，涨跌报警推送。支持A股，港股，美股。支持市场整体/个股情绪分析，AI辅助选股等。数据全部保留在本地。支持DeepSeek，OpenAI， Ollama，LMStudio，AnythingLLM，硅基流动，火山方舟，阿里云百炼等平台或模型。,Go,5386,944,11 stars today,ArvinLovegood; CodeNoobLH; dependabot; GiCo001; github-advanced-security
13,gosom/google-maps-scraper,https://github.com/gosom/google-maps-scraper,"scrape data from Google Maps. Extracts data such as the name, address, phone number, website URL, rating, reviews number, latitude and longitude, reviews,email and more for each place",Go,3752,535,9 stars today,gosom; sbOogway; dredozubov; Lucifer-02; lucifer-vcb
14,syncthing/syncthing,https://github.com/syncthing/syncthing,Open Source Continuous File Synchronization,Go,82933,5097,309 stars today,calmh; AudriusButkevicius; imsodin; st-release; tomasz1986
15,sysadminsmedia/homebox,https://github.com/sysadminsmedia/homebox,A continuation of HomeBox the inventory and organization system built for the Home User,Go,5826,384,33 stars today,weblate; tankerkiller125; hay-kot; katosdev; renovate
16,maximhq/bifrost,https://github.com/maximhq/bifrost,"Fastest enterprise AI gateway (50x faster than LiteLLM) with adaptive load balancer, cluster mode, guardrails, 1000+ models support & <100 µs overhead at 5k RPS.",Go,4190,487,67 stars today,github-actions; akshaydeo; Pratham-Mishra04; TejasGhatte; danpiths
17,looplj/axonhub,https://github.com/looplj/axonhub,"⚡️ Open-source AI Gateway — Use any SDK to call 100+ LLMs. Built-in failover, load balancing, cost control & end-to-end tracing.",Go,3270,370,39 stars today,looplj; github-actions; djdembeck; sisyphus-dev-ai; gemini-code-assist
18,Wei-Shaw/sub2api,https://github.com/Wei-Shaw/sub2api,Sub2API-CRS2 一站式开源中转服务，让 Claude、Openai 、Gemini、Antigravity订阅统一接入，支持拼车共享，更高效分摊成本，原生工具无缝使用。,Go,14505,2518,267 stars today,Wei-Shaw; IanShaw027; touwaeriol; claude; slovx2
19,Ed1s0nZ/CyberStrikeAI,https://github.com/Ed1s0nZ/CyberStrikeAI,"CyberStrikeAI is an AI-native security testing platform built in Go. It integrates 100+ security tools, an intelligent orchestration engine, role-based testing with predefined security roles, a skills system with specialized testing skills, and comprehensive lifecycle management capabilities.",Go,3436,575,23 stars today,Ed1s0nZ; donnel666; claude; chhs1129; huajinping
20,lima-vm/lima,https://github.com/lima-vm/lima,"Linux virtual machines, with a focus on running containers",Go,20853,851,33 stars today,AkihiroSuda; jandubois; dependabot; afbjorklund; norio-nomura
