Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,mudler/LocalAI,https://github.com/mudler/LocalAI,"LocalAI is the open-source AI engine. Run any model - LLMs, vision, voice, image, video - on any hardware. No GPU required.",Go,47656,4256,32 stars today,mudler; localai-bot; dependabot; renovate; richiejp
2,microsoft/agent-framework-go,https://github.com/microsoft/agent-framework-go,"A framework for building, orchestrating and deploying AI agents and multi-agent workflows with support for Go.",Go,304,25,80 stars today,qmuntal; gdams; michelle-clayton-work; griffinbird; PratikDhanave
3,lima-vm/lima,https://github.com/lima-vm/lima,"Linux virtual machines, with a focus on running containers",Go,21525,930,19 stars today,AkihiroSuda; jandubois; dependabot; afbjorklund; norio-nomura
4,dstotijn/hetty,https://github.com/dstotijn/hetty,An HTTP toolkit for security research.,Go,11900,768,29 stars today,dstotijn; dependabot; holiman; MichalZalecki; StevenMaude
5,e2b-dev/infra,https://github.com/e2b-dev/infra,Infrastructure that's powering E2B Cloud.,Go,1254,367,2 stars today,ValentaTomas; jakubno; dobrac; mlejva; djeebus
6,livekit/livekit,https://github.com/livekit/livekit,End-to-end realtime stack for connecting humans and AI,Go,19840,2167,20 stars today,boks1971; davidzhao; cnderrauber; paulwe; renovate
7,gosom/google-maps-scraper,https://github.com/gosom/google-maps-scraper,"scrape data from Google Maps. Extracts data such as the name, address, phone number, website URL, rating, reviews number, latitude and longitude, reviews,email and more for each place",Go,5140,809,71 stars today,gosom; dredozubov; sbOogway; fidalgo; xavier-villelegier
8,superplanehq/superplane,https://github.com/superplanehq/superplane,The open source control plane for agentic engineering.,Go,4014,356,35 stars today,forestileao; shiroyasha; lucaspin; cursoragent; AleksandarCole
9,open-telemetry/opentelemetry-go,https://github.com/open-telemetry/opentelemetry-go,OpenTelemetry Go API and SDK,Go,6479,1423,28 stars today,MrAlias; renovate; pellared; dependabot; dmathieu
10,syncthing/syncthing,https://github.com/syncthing/syncthing,Open Source Continuous File Synchronization,Go,86607,5362,54 stars today,calmh; AudriusButkevicius; imsodin; st-release; tomasz1986
11,nektos/act,https://github.com/nektos/act,Run your GitHub Actions locally 🚀,Go,71115,1977,16 stars today,mergify; dependabot; cplee; ChristopherHX; github-actions
12,anchore/grype,https://github.com/anchore/grype,A vulnerability scanner for container images and filesystems,Go,12588,830,6 stars today,dependabot; wagoodman; anchore-actions-token-generator; westonsteimel; spiffcs
13,zakirullin/files.md,https://github.com/zakirullin/files.md,"🌱 Private, quiet space for thinking. Simple app for .md files. AI-friendly.",Go,4004,209,28 stars today,zakirullin; alx-ef; jolice; kir-drozdov; claude
14,tphakala/birdnet-go,https://github.com/tphakala/birdnet-go,"Self-hosted realtime soundscape analyser for birds, bats and other wildlife. Multi-model local AI inference, runs 24/7 on a Raspberry Pi.",Go,1471,140,3 stars today,tphakala; claude; dependabot; github-actions; isZumpo
15,github/gh-stack,https://github.com/github/gh-stack,GitHub Stacked PRs,Go,531,23,4 stars today,skarim; dependabot; Copilot; Copilot; Copilot
16,Ed1s0nZ/CyberStrikeAI,https://github.com/Ed1s0nZ/CyberStrikeAI,"The system of action for AI-native cybersecurity—where intent becomes governed execution, evidence becomes operational memory, and every operation improves the next.",Go,5195,836,11 stars today,Ed1s0nZ; ruanmingchen; donnel666; claude; chhs1129
17,agent-substrate/substrate,https://github.com/agent-substrate/substrate,Agent Substrate: the core system,Go,807,142,23 stars today,BenTheElder; thockin; juli4n; HavenXia; mesutoezdil
18,weaviate/weaviate,https://github.com/weaviate/weaviate,"Weaviate is an open-source vector database that stores both objects and vectors, allowing for the combination of vector search with structured filtering with the fault tolerance and scalability of a cloud-native database​.",Go,16612,1351,2 stars today,antas-marcin; etiennedi; dirkkul; moogacs; asdine
19,dexidp/dex,https://github.com/dexidp/dex,OpenID Connect (OIDC) identity and OAuth 2.0 provider with pluggable connectors,Go,10970,1957,2 stars today,dependabot; sagikazarmark; nabokihms; ericchiang; rithujohn191
20,kai-scheduler/KAI-Scheduler,https://github.com/kai-scheduler/KAI-Scheduler,KAI Scheduler is an open source Kubernetes Native scheduler for AI workloads at large scale,Go,1401,233,6 stars today,enoodle; davidLif; itsomri; romanbaron; gshaibi
21,gravitational/teleport,https://github.com/gravitational/teleport,"The easiest, and most secure way to access and protect all of your infrastructure.",Go,20661,2117,3 stars today,klizhentas; kontsevoy; zmb3; rosstimothy; ptgott
22,dlvhdr/gh-dash,https://github.com/dlvhdr/gh-dash,A rich terminal UI for GitHub that doesn't break your flow.,Go,12100,417,11 stars today,dlvhdr; sideshowbarker; robdimsdale; mchisolm0; kyu08
23,safing/portmaster,https://github.com/safing/portmaster,🏔 Love Freedom - ❌ Block Mass Surveillance,Go,13277,544,38 stars today,dhaavi; stenya; ppacher; vlabo; davegson
24,VictoriaMetrics/VictoriaMetrics,https://github.com/VictoriaMetrics/VictoriaMetrics,"VictoriaMetrics: fast, cost-effective monitoring solution and time series database",Go,17355,1695,3 stars today,valyala; hagen1778; f41gh7; makasim; zekker6
