Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,asgeirtj/system_prompts_leaks,https://github.com/asgeirtj/system_prompts_leaks,"Extracted system prompts from Anthropic - Claude Fable 5, Opus 4.8, Claude Code, Claude Design. OpenAI - ChatGPT 5.5 Thinking, GPT 5.5 Instant, Codex. Google - Gemini 3.5 Flash, 3.1 Pro, Antigravity. xAI - Grok, Cursor, Copilot, VS Code, Perplexity, and more. Updated regularly.",JavaScript,44569,7353,282 stars today,asgeirtj; claude; awrreny; anonymous619259; lcebot
2,coreyhaines31/marketingskills,https://github.com/coreyhaines31/marketingskills,"Marketing skills for Claude Code and AI agents. CRO, copywriting, SEO, analytics, and growth engineering.",JavaScript,34473,5652,147 stars today,coreyhaines31; claude; njcameron; Jiliac; basseko
3,affaan-m/ECC,https://github.com/affaan-m/ECC,"The agent harness performance optimization system. Skills, instincts, memory, security, and research-first development for Claude Code, Codex, Opencode, Cursor and beyond.",JavaScript,219413,33633,500 stars today,affaan-m; claude; pangerlkr; greptile-apps; dependabot
4,Leonxlnx/taste-skill,https://github.com/Leonxlnx/taste-skill,"Taste-Skill - gives your AI good taste. stops the AI from generating boring, generic slop",JavaScript,48543,3384,735 stars today,Leonxlnx; cursoragent; claude; luojiyin1987; jkk442
5,tradesdontlie/tradingview-mcp,https://github.com/tradesdontlie/tradingview-mcp,AI-assisted TradingView chart analysis — connect Claude Code to your TradingView Desktop for personal workflow automation,JavaScript,3845,1884,54 stars today,tradesdontlie; claude
6,Darkatse/TauriTavern,https://github.com/Darkatse/TauriTavern,"The classic Sillytavern, now has been rewritten in Tauri/Rust.",JavaScript,752,49,16 stars today,Darkatse; yhny1001; cursoragent; claude; 1756141021
7,eyaltoledano/claude-task-master,https://github.com/eyaltoledano/claude-task-master,"An AI-powered task-management system you can drop into Cursor, Lovable, Windsurf, Roo, and others.",JavaScript,27664,2602,28 stars today,Crunchyman-ralph; eyaltoledano; github-actions; joedanz; ben-vargas
8,rohitg00/awesome-claude-code-toolkit,https://github.com/rohitg00/awesome-claude-code-toolkit,"The most comprehensive toolkit for Claude Code -- 135 agents, 35 curated skills, 42 commands, 176+ plugins, 20 hooks, 15 rules, 7 templates, 14 MCP configs, 26 companion apps, 52 ecosystem entries, and more.",JavaScript,2136,712,9 stars today,rohitg00; claude; GeiserX; fullstackcrew-alpha; luiseiman
9,fmhy/edit,https://github.com/fmhy/edit,Make changes to FMHY,JavaScript,10326,2695,38 stars today,nbats; taskylizard; Rust1667; zinklog2; qiracy
10,qist/tvbox,https://github.com/qist/tvbox,OK影视、tvbox配置文件，如果喜欢，请Fork自用。使用前请仔细阅读仓库说明，一旦使用将被视为你已了解。,JavaScript,9969,3626,30 stars today,gaotianliuyun; qist; github-actions; dependabot; st7833232
11,fishjar/kiss-translator,https://github.com/fishjar/kiss-translator,"A simple, open source bilingual translation extension & Greasemonkey script (一个简约、开源的 双语对照翻译扩展 & 油猴脚本)",JavaScript,10952,488,56 stars today,fishjar; htyxyt; Baneik; leee-z; imtipi
12,maillab/cloud-mail,https://github.com/maillab/cloud-mail,A Cloudflare-based email service | 基于 Cloudflare 的邮箱服务 | Cloudflare Email 邮箱 Mail,JavaScript,11494,16094,38 stars today,eoao; Silentely; MengNianxiaoyao; LLLLLLiulei; ifsheldon
