Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,alibaba/open-code-review,https://github.com/alibaba/open-code-review,"Fast, efficient, battle-tested at Alibaba's scale. Hybrid architecture code review tool: deterministic pipelines + LLM Agent, precise line-level comments, built-in multi-language ruleset (NPE, thread-safety, XSS, SQL injection), OpenAI & Anthropic compatible.",Go,29007,2066,"2,756 stars today",lizhengfeng101; wu21-web; chethanuk; stay-foolish-forever; claude
2,TencentCloud/CubeSandbox,https://github.com/TencentCloud/CubeSandbox,"Instant, Concurrent, Secure & Lightweight Sandbox for AI Agents.",Go,12514,1122,259 stars today,fslongjin; chenhengqi; ls-ggg; zyl1121; cursoragent
3,getarcaneapp/arcane,https://github.com/getarcaneapp/arcane,"Modern Docker Management, Designed for Everyone",Go,7398,309,13 stars today,kmendell; dependabot; getarcaneappbot; cabaucom376; GiulioSavini
4,vxcontrol/pentagi,https://github.com/vxcontrol/pentagi,Fully autonomous AI Agents system capable of performing complex penetration testing tasks,Go,24506,3139,98 stars today,sirozha; claude; asdek; mason5052; cursoragent
5,minio/minio,https://github.com/minio/minio,"MinIO is a high-performance, S3 compatible object store, open sourced under GNU AGPLv3 license.",Go,61366,7927,1 star today,harshavardhana; vadmeste; klauspost; minio-trusted; poornas
6,seaweedfs/seaweedfs,https://github.com/seaweedfs/seaweedfs,"SeaweedFS is a distributed storage system for object storage (S3), file systems, and Iceberg tables, designed to handle billions of files with O(1) disk access and effortless horizontal scaling.",Go,34726,3002,53 stars today,chrislusf; dependabot; kmlebedev; chrisluuber; gemini-code-assist
7,Tencent/WeKnora,https://github.com/Tencent/WeKnora,"Open-source LLM knowledge platform: turn raw documents into a queryable RAG, an autonomous reasoning agent, and a self-maintaining Wiki.",Go,24430,3404,696 stars today,lyingbug; voidkey; begoniezhao; claude; dependabot
8,navidrome/navidrome,https://github.com/navidrome/navidrome,🎧 Your Personal Streaming Service,Go,23591,1703,32 stars today,deluan; dependabot; kgarner7; dependabot-preview; caiocotts
9,goharbor/harbor,https://github.com/goharbor/harbor,"An open source trusted cloud native registry project that stores, signs, and scans content.",Go,29377,5344,6 stars today,ywk253100; reasonerjt; wy65701436; steven-zou; wknet123
10,googleapis/mcp-toolbox,https://github.com/googleapis/mcp-toolbox,MCP Toolbox for Databases is an open source MCP server for databases.,Go,16418,1721,8 stars today,Yuan325; duwenxin99; twishabansal; averikitsch; release-please
11,gin-gonic/gin,https://github.com/gin-gonic/gin,"Gin is a high-performance HTTP web framework written in Go. It provides a Martini-like API but with significantly better performance—up to 40 times faster—thanks to httprouter. Gin is designed for building REST APIs, web applications, and microservices.",Go,89226,8695,11 stars today,manucorporat; appleboy; javierprovecho; thinkerou; dependabot
12,e2b-dev/runtime,https://github.com/e2b-dev/runtime,"The runtime behind every E2B stack: Cloud, Enterprise, and your own machine.",Go,1512,422,33 stars today,ValentaTomas; jakubno; dobrac; mlejva; djeebus
13,fatedier/frp,https://github.com/fatedier/frp,A fast reverse proxy to help you expose a local server behind a NAT or firewall to the internet.,Go,109461,15214,25 stars today,fatedier; blizard863; GuyLewin; yuyulei; maodanp
14,majd/ipatool,https://github.com/majd/ipatool,"Command-line tool that allows you to search for iOS, iPadOS, tvOS, visionOS, and macOS apps on the App Store, and download .ipa or macOS .pkg app packages.",Go,11261,940,50 stars today,majd; dependabot; ViRb3; tux-mind; testwill
15,gosom/google-maps-scraper,https://github.com/gosom/google-maps-scraper,"scrape data from Google Maps. Extracts data such as the name, address, phone number, website URL, rating, reviews number, latitude and longitude, reviews,email and more for each place",Go,5864,925,24 stars today,gosom; dredozubov; sbOogway; fidalgo; claude
16,kserve/kserve,https://github.com/kserve/kserve,"Standardized Distributed Generative and Predictive AI Inference Platform for Scalable, Multi-Framework Deployment on Kubernetes",Go,5927,1676,21 stars today,yuzisun; sivanantha321; bartoszmajsak; Jooho; andyi2it
17,Mininglamp-OSS/octo-server,https://github.com/Mininglamp-OSS/octo-server,"🐙 The Go backend powering OCTO — an open workplace built for humans × AI agents. REST & WebSocket APIs, Lobster (AI agent) orchestration, and WuKongIM real-time messaging control plane.",Go,1032,165,80 stars today,yujiawei; an9xyz; lml2468; claude; multica-agent
18,sysadminsmedia/homebox,https://github.com/sysadminsmedia/homebox,A continuation of HomeBox the inventory and organization system built for the Home User,Go,7296,556,50 stars today,weblate; tankerkiller125; hay-kot; katosdev; renovate
19,hashicorp/nomad,https://github.com/hashicorp/nomad,"Nomad is an easy-to-use, flexible, and performant workload orchestrator that can deploy a mix of microservice, batch, containerized, and non-containerized applications. Nomad is easy to operate and scale and has native Consul and Vault integrations.",Go,16955,2142,28 stars today,dadgar; schmichael; tgross; DingoEatingFuzz; notnoop
20,aldinokemal/go-whatsapp-web-multidevice,https://github.com/aldinokemal/go-whatsapp-web-multidevice,"GOWA - WhatsApp REST API with support for UI, Multi Account, Webhooks, and MCP, and Chatwoot. Built with Golang for efficient memory use.",Go,4804,1141,26 stars today,aldinokemal; cursoragent; claude; juliomuhlbauer; coderabbitai
21,ollama/ollama,https://github.com/ollama/ollama,"Get up and running with Kimi, GLM, MiniMax, DeepSeek, gpt-oss, Qwen, Gemma and other models.",Go,181088,17894,140 stars today,mxyng; dhiltgen; jmorganca; BruceMacD; jessegross
