Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,bmad-code-org/BMAD-METHOD,https://github.com/bmad-code-org/BMAD-METHOD,Breakthrough Method for Agile Ai Driven Development,JavaScript,51871,5935,50 stars today,alexeyv; bmadcode; claude; semantic-release-bot; muratkeremozcan
2,affaan-m/ECC,https://github.com/affaan-m/ECC,"The agent harness performance optimization system. Skills, instincts, memory, security, and research-first development for Claude Code, Codex, Opencode, Cursor and beyond.",JavaScript,239990,36430,247 stars today,affaan-m; claude; pangerlkr; dependabot; haelyra
3,ToolJet/ToolJet,https://github.com/ToolJet/ToolJet,"ToolJet is the open-source foundation of ToolJet AI - the enterprise app generation platform for building internal tools, dashboard, business applications, workflows and AI agents 🚀",JavaScript,38685,5232,115 stars today,johnsoncherian; adishM98; Navaneeth-pk; gsmithun4; arpitnath
4,airbnb/javascript,https://github.com/airbnb/javascript,JavaScript Style Guide,JavaScript,148150,26615,21 stars today,ljharb; hshoff; lencioni; goatslacker; justjake
5,mui/material-ui,https://github.com/mui/material-ui,Material UI: Comprehensive React component library that implements Google's Material Design. Free forever.,JavaScript,98758,32560,12 stars today,oliviertassinari; renovate; dmtrKovalenko; dependabot-preview; eps1lon
6,NomaDamas/k-skill,https://github.com/NomaDamas/k-skill,한국인을 위한 스킬 모음집 - 에이전트를 한국인으로,JavaScript,7169,874,26 stars today,vkehfdl1; claude; github-actions; taeyoung1005; Mineru98
7,huggingface/transformers.js,https://github.com/huggingface/transformers.js,"State-of-the-art Machine Learning for the web. Run 🤗 Transformers directly in your browser, with no need for a server!",JavaScript,16253,1179,8 stars today,xenova; nico-martin; kungfooman; chelouche9; dependabot
8,mnfst/awesome-free-llm-apis,https://github.com/mnfst/awesome-free-llm-apis,List of Permanent Free LLM API (API Keys),JavaScript,6534,630,52 stars today,SebConejo; brunobuddy; claude; github-actions; codeusb
9,react/react,https://github.com/react/react,The library for web and native user interfaces.,JavaScript,247238,51246,45 stars today,sebmarkbage; zpao; gaearon; acdlite; sophiebits
10,leaningtech/webvm,https://github.com/leaningtech/webvm,Virtual Machine for the Web,JavaScript,17226,3276,9 stars today,alexp-sssup; carlopi; yuri91; saarikoski-jules; codingfrog27
11,OpenSenseNova/SenseNova-Skills,https://github.com/OpenSenseNova/SenseNova-Skills,Modular SenseNova skills for building AI-powered office assistants and productivity workflows,JavaScript,4911,356,8 stars today,maoXyzt; luojiapeng14; claude; MichaelYang-lyx; wangbo0727
