Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,DietrichGebert/ponytail,https://github.com/DietrichGebert/ponytail,Makes your AI agent think like the laziest senior dev in the room. The best code is the code you never wrote.,JavaScript,126262,6771,"1,679 stars today",DietrichGebert; claude; Lakshya77089; ousamabenyounes; dhedhialy
2,affaan-m/ECC,https://github.com/affaan-m/ECC,"The agent harness performance optimization system. Skills, instincts, memory, security, and research-first development for Claude Code, Codex, Opencode, Cursor and beyond.",JavaScript,248593,37470,"1,135 stars today",affaan-m; haelyra; claude; dependabot; pangerlkr
3,OpenWhispr/openwhispr,https://github.com/OpenWhispr/openwhispr,Voice-to-text dictation app with local (Nvidia Parakeet/Whisper) and cloud models (BYOK). Privacy-first and available cross-platform.,JavaScript,6793,906,262 stars today,gabrielste1n; Chadpiha; xAlcahest; claude; hsusul
4,microsoft/power-platform-skills,https://github.com/microsoft/power-platform-skills,"A plugin marketplace for Claude Code/GitHub Copilot that provides Power Platform development plugins, including reusable skills, agents, and commands for building and deploying solutions.",JavaScript,825,169,11 stars today,priyanshu92; claude; Copilot; Copilot; lesaltzm
5,coreyhaines31/marketingskills,https://github.com/coreyhaines31/marketingskills,"Marketing skills for Claude Code and AI agents. CRO, copywriting, SEO, analytics, and growth engineering.",JavaScript,46914,7313,116 stars today,coreyhaines31; claude; njcameron; Jiliac; basseko
6,Anil-matcha/Open-Generative-AI,https://github.com/Anil-matcha/Open-Generative-AI,"Unrestricted Open-source alternative to AI video platforms — Free AI image & video generation studio with 600+ models (Flux, Midjourney, Kling, Sora, Veo). No content filters. Self-hosted, MIT licensed.",JavaScript,27731,4911,64 stars today,Anil-matcha; jaiprasad04; claude; WhiteRaven11; NgoQuocViet2001
7,openai/codex-plugin-cc,https://github.com/openai/codex-plugin-cc,Use Codex from Claude Code to review code or delegate tasks.,JavaScript,32779,2276,52 stars today,dkundel-openai; VOIDXAI; claude; xiaolai; zeta987
8,TryGhost/Ghost,https://github.com/TryGhost/Ghost,"Independent technology for modern publishing, memberships, subscriptions and newsletters.",JavaScript,55164,11937,19 stars today,kevinansfield; ErisDS; renovate; renovate-bot; allouis
9,addyosmani/agent-skills,https://github.com/addyosmani/agent-skills,Production-grade engineering skills for AI coding agents.,JavaScript,92294,9837,331 stars today,addyosmani; nucliweb; federicobartoli; claude; Liyuk
10,citrolabs/ego-lite,https://github.com/citrolabs/ego-lite,"The fastest browser for AI agents to run browser automation, built for sharing your logged-in browser state with your AI agents, like Codex or Claude Code, without disturbing you. Zero cost, zero config.",JavaScript,15047,778,161 stars today,section9-lab; claude; WUXM5; aute; braxtonROSE4
11,atlassian/atlassian-mcp-server,https://github.com/atlassian/atlassian-mcp-server,"Official remote MCP server for Atlassian. Securely connect Jira, Confluence, Jira Service Management, Bitbucket, and Compass to Claude, ChatGPT, Cursor, VS Code, and other AI tools using OAuth 2.1 or API tokens.",JavaScript,1017,127,1 star today,lsosa1; jatinkrmalik; pnguyen-atlassian; iosamaatlassian; ekahinga
12,WorldFlowAI/everything-claude-code,https://github.com/WorldFlowAI/everything-claude-code,"Claude Code toolkit - agents, commands, skills, rules, and hooks for productive AI-assisted development",JavaScript,2126,345,87 stars today,affaan-m; gzb1128; claude; zbennett10; zerx-lab
13,pbakaus/impeccable,https://github.com/pbakaus/impeccable,The design language that makes your AI harness better at design.,JavaScript,65632,4035,306 stars today,pbakaus; claude; github-actions; abdulwahabone; cursoragent
14,gchq/CyberChef,https://github.com/gchq/CyberChef,"The Cyber Swiss Army Knife - a web app for encryption, encoding, compression and data analysis",JavaScript,35749,4134,22 stars today,n1474335; github-actions; j433866; traviscibot; d98762625
15,microsoft/Web-Dev-For-Beginners,https://github.com/microsoft/Web-Dev-For-Beginners,"24 Lessons, 12 Weeks, Get Started as a Web Developer",JavaScript,96610,15872,19 stars today,jlooper; skytin1004; leestott; softchris; dependabot
16,TechyCSR/OpenCluely,https://github.com/TechyCSR/OpenCluely,"OpenCluely is a free, open source Cluely (alternative), built for technical interviews like DSA, OAs, and CP. It offers an invisible overlay, real-time AI help, Smart Image Processing for question capture, and multi-language support : 100% customizable and private.",JavaScript,896,217,4 stars today,TechyCSR; Copilot; claude; surajmalthumkar; ImgBotApp
