Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,NousResearch/hermes-agent,https://github.com/NousResearch/hermes-agent,The agent that grows with you,Python,68202,9121,"7,454 stars today",teknium1; 0xbyt4; kshitijk4poor; claude; alt-glitch
2,shiyu-coder/Kronos,https://github.com/shiyu-coder/Kronos,Kronos: A Foundation Model for the Language of Financial Markets,Python,15937,3033,"1,985 stars today",shiyu-coder; Luciferbobo; CharlesJ-ABu; AnMakc; ehan1990
3,microsoft/markitdown,https://github.com/microsoft/markitdown,Python tool for converting files and office documents to Markdown.,Python,105062,6574,"2,513 stars today",afourney; gagb; sugatoray; PetrAPConsulting; l-lumin
4,OpenBMB/VoxCPM,https://github.com/OpenBMB/VoxCPM,"VoxCPM2: Tokenizer-Free TTS for Multilingual Speech Generation, Creative Voice Design, and True-to-Life Cloning",Python,11434,1320,"1,278 stars today",Labmem-Zhouyx; VoxInstruct; liuxin99; a710128; AbrahamSanders
5,ahujasid/blender-mcp,https://github.com/ahujasid/blender-mcp,Pas de description,Python,19188,1865,215 stars today,ahujasid; ElgoogUdiab; siddikisahil47; harrywang; satishgoda
6,virattt/ai-hedge-fund,https://github.com/virattt/ai-hedge-fund,An AI Hedge Fund Team,Python,52238,9058,663 stars today,virattt; arsaboo; KittatamSaisaard; jsemldonado; ak4631
7,HKUDS/DeepTutor,https://github.com/HKUDS/DeepTutor,"""DeepTutor: Agent-Native Personalized Learning Assistant""",Python,17302,2271,670 stars today,pancacake; github-actions; tusharkhatriofficial; scrrlt; RinZ27
8,ZhuLinsen/daily_stock_analysis,https://github.com/ZhuLinsen/daily_stock_analysis,LLM驱动的 A/H/美股智能分析器：多数据源行情 + 实时新闻 + LLM决策仪表盘 + 多渠道推送，零成本定时运行，纯白嫖. LLM-powered stock analysis system for A/H/US markets.,Python,29543,30256,188 stars today,ZhuLinsen; massif-01; freesme; adminlove520
9,yt-dlp/yt-dlp,https://github.com/yt-dlp/yt-dlp,A feature-rich command-line audio/video downloader,Python,156449,12869,212 stars today,dstftw; phihag; pukkandan; remitamine; jaimeMF
10,521xueweihan/HelloGitHub,https://github.com/521xueweihan/HelloGitHub,"分享 GitHub 上有趣、入门级的开源项目。Share interesting, entry-level open source projects on GitHub.",Python,150670,11470,266 stars today,521xueweihan; yaowenqiang; daixiang0; ChungZH; hibobby
11,aloshdenny/reverse-SynthID,https://github.com/aloshdenny/reverse-SynthID,reverse engineering Gemini's SynthID detection,Python,2285,211,192 stars today,aloshdenny; claude; BensonRen; aloshdenny-ops; mrbeandev
