Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,BuilderIO/agent-native,https://github.com/BuilderIO/agent-native,A framework for building agentic apps,TypeScript,6021,547,607 stars today,steve8708; builder-io-integration; github-actions; builderio-bot; 3mdistal
2,Open-Dev-Society/OpenStock,https://github.com/Open-Dev-Society/OpenStock,"OpenStock is an open-source alternative to expensive market platforms. Track real-time prices, set personalized alerts, and explore detailed company insights — built openly, for everyone, forever free.",TypeScript,17891,2211,844 stars today,ravixalgorithm; coderabbitai; keshav-005; nb-src; chinnsenn
3,Crosstalk-Solutions/project-nomad,https://github.com/Crosstalk-Solutions/project-nomad,"Project NOMAD is an offline-first knowledge and education server. Wikipedia, thousands of books, courses, maps, and optional local AI, all running on hardware you own with no internet required.",TypeScript,37928,3772,394 stars today,jakeaturner; chriscrosstalk; claude; cosmistack-bot; dependabot
4,vercel-labs/json-render,https://github.com/vercel-labs/json-render,The Generative UI framework,TypeScript,17968,938,763 stars today,ctate; github-actions; Railly; claude; lucianfialho
5,aipoch/open-science,https://github.com/aipoch/open-science,"The open-source AI research workbench for scientific research and agent workflows. Local-first, model-agnostic desktop app with extensible skills, MCP tools and connectors, Python/R execution and traceable artifacts for reproducible research on macOS, Windows and Linux.",TypeScript,4893,292,91 stars today,ewen-poch; wen2zhou; claude; roxi3906; nasus2002
6,OpenCut-app/OpenCut,https://github.com/OpenCut-app/OpenCut,The open-source CapCut alternative,TypeScript,90356,8926,352 stars today,mazeincoding; izadoesdev; anwarulislam; khanguyen74; DevloperAmanSingh
7,yikart/AiToEarn,https://github.com/yikart/AiToEarn,Let's use AI to Earn!,TypeScript,26286,4254,92 stars today,niuwenzheng; gaozhenqiang; Yuuki-Sakura; whh2333; gao1234-prog
8,krillinai/OpenCreator,https://github.com/krillinai/OpenCreator,"Formerly KrillinAI. Open-source AI workspace for creators, powered by Codex. Create videos, images, voice, avatars, video translation, and edits with Agents in one place.",TypeScript,12098,1223,133 stars today,maranello-o; wulien; krillinai; puji4810; PairZhu
9,ZuodaoTech/everyone-can-use-english,https://github.com/ZuodaoTech/everyone-can-use-english,人人都能用英语,TypeScript,38171,5229,55 stars today,an-lee; xiaolai; lyricat; zgw010; divisey
10,cloudflare/mcp-server-cloudflare,https://github.com/cloudflare/mcp-server-cloudflare,Pas de description,TypeScript,4272,529,10 stars today,Maximo-Guk; geelen; cmsparks; github-actions; deloreyj
11,bendlang/bend,https://github.com/bendlang/bend,Bend 2: a fast language that blocks AI mistakes via proof. Install: curl -fsSL https://bend-lang.com/install.sh | sh,TypeScript,22351,671,193 stars today,imaqtkatt; VictorTaelin; nicolas-abril; LunaAmora; edusporto
12,anthropics/claude-code,https://github.com/anthropics/claude-code,"Claude Code is an agentic coding tool that lives in your terminal, understands your codebase, and helps you code faster by executing routine tasks, explaining complex code, and handling git workflows - all through natural language commands.",TypeScript,147490,24115,468 stars today,actions-user; poteat; bcherny; claude; ant-kurt
13,Jakubantalik/thinking-orbs,https://github.com/Jakubantalik/thinking-orbs,"Dotted thought-orb loading indicators for AI & agent UIs, 9 tuned types, two sizes, auto dark/light",TypeScript,3120,250,168 stars today,Jakubantalik; claude; alexbrinza
14,earendil-works/pi,https://github.com/earendil-works/pi,"AI agent toolkit: unified LLM API, agent loop, TUI, coding agent CLI",TypeScript,108206,13700,432 stars today,badlogic; mitsuhiko; davidbrai; christianklotz; cristinaponcela
