Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,zilliztech/claude-context,https://github.com/zilliztech/claude-context,Code search MCP for Claude Code. Make entire codebase the context for any coding agent.,TypeScript,9037,692,706 stars today,zc277584121; Shawnzheng011019; codingjaguar; jaxkodex; mvanhorn
2,open-metadata/OpenMetadata,https://github.com/open-metadata/OpenMetadata,"OpenMetadata is a unified metadata platform for data discovery, data observability, and data governance powered by a central metadata repository, in-depth column level lineage, and seamless team collaboration.",TypeScript,13374,2037,530 stars today,pmbrull; harshach; ShaileshParmar11; chirag-madlani; Sachin-chaurasiya
3,vas3k/TaxHacker,https://github.com/vas3k/TaxHacker,"Self-hosted AI accounting app. LLM analyzer for receipts, invoices, transactions with custom prompts and categories",TypeScript,5264,845,23 stars today,vas3k; H1D; danfimov; deepakdroi; mmplisskin
4,koala73/worldmonitor,https://github.com/koala73/worldmonitor,"Real-time global intelligence dashboard. AI-powered news aggregation, geopolitical monitoring, and infrastructure tracking in a unified situational awareness interface",TypeScript,52491,8417,252 stars today,koala73; claude; SebastienMelki; NewCoder3294; lspassos1
5,kirodotdev/Kiro,https://github.com/kirodotdev/Kiro,Kiro is an agentic IDE that works alongside you from prototype to production.,TypeScript,3534,211,21 stars today,AnilMaktala; nadetastic; ykethan; victorccccc; Jay2113
6,KeygraphHQ/shannon,https://github.com/KeygraphHQ/shannon,"Shannon Lite is an autonomous, white-box AI pentester for web applications and APIs. It analyzes your source code, identifies attack vectors, and executes real exploits to prove vulnerabilities before they reach production.",TypeScript,40213,4458,169 stars today,ajmallesh; ezl-keygraph; claude; keygraphVarun; Khaushik-keygraph
7,google-labs-code/stitch-skills,https://github.com/google-labs-code/stitch-skills,"A library of Agent Skills designed to work with the Stitch MCP server. Each skill follows the Agent Skills open standard, for compatibility with coding agents such as Antigravity, Gemini CLI, Claude Code, Cursor.",TypeScript,4866,580,70 stars today,davideast; JLXIA; dalmaer; vinothsubramanian; jedborovik
8,ThinkInAIXYZ/deepchat,https://github.com/ThinkInAIXYZ/deepchat,🐬DeepChat - A smart assistant that connects powerful AI to your personal world,TypeScript,5729,657,14 stars today,zerob13; hllshiro; yyhhyyyyyy; zhangmo8; Simon-He95
9,Adam-CAD/CADAM,https://github.com/Adam-CAD/CADAM,CADAM is the open source text-to-CAD web application,TypeScript,2584,330,63 stars today,zachdive; claude; tsadpbb; ForzaAaRon; dylan-at-adam
10,ghostfolio/ghostfolio,https://github.com/ghostfolio/ghostfolio,Open Source Wealth Management Software. Angular + NestJS + Prisma + Nx + TypeScript 🤍,TypeScript,8230,1093,15 stars today,dtslvr; github-actions; KenTandrian; vzickner; csehatt741
11,code-yeongyu/oh-my-openagent,https://github.com/code-yeongyu/oh-my-openagent,omo; the best agent harness - previously oh-my-opencode,TypeScript,53988,4378,263 stars today,code-yeongyu; sisyphus-dev-ai; github-actions; justsisyphus; acamq
