Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,mayocream/koharu,https://github.com/mayocream/koharu,"ML-powered manga translator, written in Rust.",Rust,5278,343,34 stars today,mayocream; dependabot; fffonion; Map1en; liksunrice
2,AlexsJones/llmfit,https://github.com/AlexsJones/llmfit,Hundreds of models & providers. One command to find what runs on your hardware.,Rust,31920,1982,187 stars today,AlexsJones; claude; three-foxes-in-a-trenchcoat; dependabot; github-actions
3,dmtrKovalenko/fff,https://github.com/dmtrKovalenko/fff,"The fastest and the most accurate file search SDK for AI agents, Neovim, Rust, C, Python, Bun and NodeJS",Rust,10031,417,30 stars today,dmtrKovalenko; gustav-fff; github-actions; sQVe; thuan1412
4,nautechsystems/nautilus_trader,https://github.com/nautechsystems/nautilus_trader,Production-grade Rust-native trading engine with deterministic event-driven architecture,Rust,25625,3354,58 stars today,cjdsellers; limx0; filipmacek; faysou; davidsblom
5,EFForg/rayhunter,https://github.com/EFForg/rayhunter,Rust tool to detect cell site simulators on an orbic mobile hotspot,Rust,5550,466,26 stars today,wgreenberg; untitaker; cooperq; oopsbagel; bmw
6,atuinsh/atuin,https://github.com/atuinsh/atuin,✨ Making your shell magical,Rust,31281,937,40 stars today,ellie; dependabot; BinaryMuse; github-actions; markovejnovic
7,rustdesk/rustdesk,https://github.com/rustdesk/rustdesk,"An open-source remote desktop application designed for self-hosting, as an alternative to TeamViewer.",Rust,121006,18499,143 stars today,rustdesk; fufesou; 21pages; Kingtous; Heap-Hop
8,ZSeven-W/openpencil,https://github.com/ZSeven-W/openpencil,The world's first open-source AI-native vector design tool and the first to feature concurrent Agent Teams. Design-as-Code. Turn prompts into UI directly on the live canvas. A modern alternative to Pencil.,Rust,5110,464,138 stars today,Kayshen-X; finiking; leinaldo; claude; Danny-Devs
9,Automattic/harper,https://github.com/Automattic/harper,"Offline, privacy-first grammar checker. Fast, open-source, Rust-powered",Rust,14508,567,40 stars today,elijah-potter; hippietrail; dependabot; grantlemons; mcecode
10,lbjlaq/Antigravity-Manager,https://github.com/lbjlaq/Antigravity-Manager,Professional Antigravity Account Manager & Switcher. One-click seamless account switching for Antigravity Tools. Built with Tauri v2 + React (Rust).专业的 Antigravity 账号管理与切换工具。为 Antigravity 提供一键无缝账号切换功能。,Rust,30400,3286,22 stars today,lbjlaq; new-Beginner; claude; normal-coder; karasungur
11,bytecodealliance/wasmtime,https://github.com/bytecodealliance/wasmtime,"A lightweight WebAssembly runtime that is fast, secure, and standards-compliant",Rust,18528,1800,8 stars today,alexcrichton; fitzgen; sunfishcode; cfallin; pchickey
12,sxyazi/yazi,https://github.com/sxyazi/yazi,"💥 Blazing fast terminal file manager written in Rust, based on async I/O.",Rust,41408,984,53 stars today,sxyazi; jnsgruk; ndtoan96; mikavilpas; XYenon
13,Pumpkin-MC/Pumpkin,https://github.com/Pumpkin-MC/Pumpkin,Empowering everyone to host fast and efficient Minecraft servers.,Rust,10732,737,20 stars today,Snowiiii; kralverde; Bryntet; lukas0008; Purdze
