Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,HKUDS/Vibe-Trading,https://github.com/HKUDS/Vibe-Trading,"""Vibe-Trading: Your Personal Trading Agent""",Python,20668,3607,768 stars today,warren618; shadowinlife; claude; Elfsa-Miranda; Teerapat-Vatpitak
2,PrefectHQ/prefect,https://github.com/PrefectHQ/prefect,Prefect is a workflow orchestration framework for building resilient data pipelines in Python.,Python,23184,2393,66 stars today,zanieb; desertaxle; pleek91; zzstoatzz; cicdw
3,Shubhamsaboo/awesome-llm-apps,https://github.com/Shubhamsaboo/awesome-llm-apps,"100+ AI Agent & RAG apps you can actually run — clone, customize, ship.",Python,118682,17643,408 stars today,Shubhamsaboo; Madhuvod; claude; onestardao; libw0430
4,home-assistant/core,https://github.com/home-assistant/core,🏡 Open source home automation that puts local control and privacy first.,Python,89114,38087,400 stars today,bdraco; balloob; epenet; frenck; emontnemery
5,virattt/ai-hedge-fund,https://github.com/virattt/ai-hedge-fund,An AI Hedge Fund Team,Python,61443,10861,115 stars today,virattt; arsaboo; KittatamSaisaard; jsemldonado; claude
6,davila7/claude-code-templates,https://github.com/davila7/claude-code-templates,CLI tool for configuring and monitoring Claude Code,Python,29266,3205,274 stars today,davila7; claude; github-actions; dependabot; cubic-dev-ai
7,FoundationAgents/OpenManus,https://github.com/FoundationAgents/OpenManus,"No fortress, purely open ground. OpenManus is Coming.",Python,57278,9963,101 stars today,mannaandpoem; fred913; 666haiwen; CZH-THU; XiangJinyu
8,smicallef/spiderfoot,https://github.com/smicallef/spiderfoot,SpiderFoot automates OSINT for threat intelligence and mapping your attack surface.,Python,19525,3195,98 stars today,smicallef; bcoles; krishnasism; amrawadk; leotrubach
9,youtubediscord/zapret,https://github.com/youtubediscord/zapret,Zapret (Запрет обход блокировки Дискорда и Ютуба),Python,1347,102,21 stars today,loop-uh; jestxfot; larion928; dttric; vayulqq
10,paperless-ngx/paperless-ngx,https://github.com/paperless-ngx/paperless-ngx,"A community-supported supercharged document management system: scan, index and archive all your documents",Python,42957,2884,27 stars today,shamoon; stumpylog; danielquinn; paperlessngx-bot; dependabot
11,MervinPraison/PraisonAI,https://github.com/MervinPraison/PraisonAI,"PraisonAI 🦞 — Hire a 24/7 AI Workforce. Stop writing boilerplate and start shipping autonomous self-improving agents that research, plan, code, and execute tasks. Deployed in 5 lines of code with built-in memory, RAG, and support for 100+ LLMs.",Python,8425,1305,32 stars today,MervinPraison; praisonai-triage-agent; github-actions; claude; Dhivya-Bharathy
12,pydantic/pydantic-ai,https://github.com/pydantic/pydantic-ai,"AI Agent Framework, the Pydantic way",Python,18458,2350,42 stars today,DouweM; Kludex; samuelcolvin; dsfaccini; claude
13,public-apis/public-apis,https://github.com/public-apis/public-apis,A collective list of free APIs,Python,449422,49387,378 stars today,matheusfelipeog; davemachado; ArindamOSS; pawelborkar; jbrooksuk
14,teng-lin/notebooklm-py,https://github.com/teng-lin/notebooklm-py,"Unofficial Python API and agentic skill for Google NotebookLM. Full programmatic access to NotebookLM's features—including capabilities the web UI doesn't expose—via Python, CLI, and AI agents like Claude Code, Codex, and OpenClaw.",Python,17661,2394,57 stars today,teng-lin; claude; dependabot; furkankoykiran
15,lingfengQAQ/webnovel-writer,https://github.com/lingfengQAQ/webnovel-writer,基于 Claude Code 的长篇网文辅助创作系统，解决 AI 写作中的「遗忘」和「幻觉」问题，支持 200 万字量级 连载创作。,Python,5636,979,22 stars today,lingfengQAQ; claude; github-actions
16,ComposioHQ/awesome-claude-skills,https://github.com/ComposioHQ/awesome-claude-skills,"A curated list of awesome Claude Skills, resources, and tools for customizing Claude AI workflows",Python,67555,7619,60 stars today,Prat011; sohamganatra; claude; sanjay3290; mellson
17,microsoft/TRELLIS.2,https://github.com/microsoft/TRELLIS.2,Native and Compact Structured Latents for 3D Generation,Python,8709,1076,22 stars today,JeffreyXiang; Copilot
18,Comfy-Org/ComfyUI,https://github.com/Comfy-Org/ComfyUI,"The most powerful and modular diffusion model GUI, api and backend with a graph/nodes interface.",Python,120495,14180,125 stars today,comfyanonymous; bigcat88; pythongosssss; comfyui-wiki; rattus128
