Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,semantica-agi/semantica,https://github.com/semantica-agi/semantica,Graph-Native Infrastructure for Context and Accountable AI Systems,Python,6718,703,713 stars today,KaifAhmad1; Sameer6305; claude; ZohaibHassan16; dependabot
2,anthropics/skills,https://github.com/anthropics/skills,Public repository for Agent Skills,Python,169060,20129,312 stars today,rlancemartin; klazuka; claude; ericharmeling; maheshmurag
3,cactus-compute/needle,https://github.com/cactus-compute/needle,"14MB foundation model for tiny devices; phones, wearables, smart home, and robots.",Python,4981,334,769 stars today,HenryNdubuaku; ncylich; kar-m; justinl66; jakmro
4,unslothai/unsloth,https://github.com/unslothai/unsloth,"Local UI to run and train LLMs and diffusion models, including Qwen3.8, Kimi K3, MiniMax-H3, Gemma 4, DeepSeek-V4, FLUX and more.",Python,71081,6406,328 stars today,danielhanchen; pre-commit-ci; shimmyshimmer; wasimysaid; Datta0
5,megadose/holehe,https://github.com/megadose/holehe,"holehe allows you to check if the mail is used on different sites like twitter, instagram and will retrieve information on sites with the forgotten password function.",Python,12444,1671,195 stars today,megadose; Eriys; novitae; mxrch; byt3loss
6,smicallef/spiderfoot,https://github.com/smicallef/spiderfoot,SpiderFoot automates OSINT for threat intelligence and mapping your attack surface.,Python,20683,3315,283 stars today,smicallef; bcoles; krishnasism; amrawadk; leotrubach
7,3b1b/manim,https://github.com/3b1b/manim,Animation engine for explanatory math videos,Python,90883,7531,176 stars today,3b1b; TonyCrane; bhbr; YishiMichael; eulertour
8,Lightricks/LTX-2,https://github.com/Lightricks/LTX-2,Official Python inference and LoRA trainer package for the LTX-2 audio–video generative model.,Python,8932,1409,205 stars today,michaellightricks; github-actions; AlexeyKravtsov1987
9,index-tts/index-tts,https://github.com/index-tts/index-tts,An Industrial-Level Controllable and Efficient Zero-Shot Text-To-Speech System,Python,22832,2772,105 stars today,Arcitec; nanaoto; yrom; bilisjc; index-tts
10,shiyu-coder/Kronos,https://github.com/shiyu-coder/Kronos,Kronos: A Foundation Model for the Language of Financial Markets,Python,37107,6167,215 stars today,shiyu-coder; Luciferbobo; CharlesJ-ABu; AnMakc; randyy179
11,practical-tutorials/project-based-learning,https://github.com/practical-tutorials/project-based-learning,Curated list of project-based tutorials,Python,279081,35845,222 stars today,tuvtran; sayands; enkeyz; bobeff; olucode
12,soxoj/maigret,https://github.com/soxoj/maigret,🕵️‍♂️ Collect a dossier on a person by username from 3000+ sites,Python,36750,2846,46 stars today,soxoj; dependabot; kustermariocoding; Copilot; github-actions
13,hugohe3/ppt-master,https://github.com/hugohe3/ppt-master,"AI turns documents or topics into real, native PowerPoint decks—with native shapes, transitions and animations, data-backed charts and tables on demand, audio narration from speaker notes, and support for your own .pptx templates. · by Hugo He",Python,46539,3778,"1,064 stars today",hugohe3; claude; WodenJay; shenqili; shandianchengzi
14,NVIDIA-NeMo/Automodel,https://github.com/NVIDIA-NeMo/Automodel,🚀 Pytorch Distributed native training library for LLMs/VLMs with OOTB Hugging Face support,Python,825,253,8 stars today,akoumpa; claude; HuiyingLi; thomasdhc; khazic
15,skypilot-org/skypilot,https://github.com/skypilot-org/skypilot,"The AI Compute Platform for frontier teams. SkyPilot turns fragmented AI compute into one AI supercomputer, so frontier AI teams build custom intelligence faster.",Python,10488,1188,4 stars today,Michaelvll; concretevitamin; romilbhardwaj; claude; cblmemo
16,ZhuLinsen/daily_stock_analysis,https://github.com/ZhuLinsen/daily_stock_analysis,"LLM 驱动的多市场股票智能分析系统：多源行情、实时新闻、决策看板与自动推送，支持零成本定时运行。 LLM-powered multi-market stock analysis system with multi-source market data, real-time news, decision dashboard, automated notifications, and cost-free scheduled runs.",Python,62749,52786,186 stars today,ZhuLinsen; massif-01; freesme; Activer007; birdxs
17,HKUDS/DeepTutor,https://github.com/HKUDS/DeepTutor,DeepTutor: Lifelong Personalized Tutoring. https://deeptutor.info/.,Python,35456,4494,282 stars today,pancacake; claude; Pinkllow; github-actions; tusharkhatriofficial
18,NousResearch/hermes-agent,https://github.com/NousResearch/hermes-agent,The agent that grows with you,Python,230161,45542,593 stars today,teknium1; OutThisLife; kshitijk4poor; claude; benbarclay
19,vllm-project/vllm,https://github.com/vllm-project/vllm,A high-throughput and memory-efficient inference and serving engine for LLMs,Python,88997,20658,96 stars today,DarkLight1337; WoosukKwon; mgoin; hmellor; njhill
