Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,opa334/Dopamine,https://github.com/opa334/Dopamine,Dopamine is a semi-untethered jailbreak for iOS 15 to 26(.0.1),C,6205,6214,34 stars today,opa334; tomt000; kok3shidoll; staturnzz; alfiecg24
2,microsoft/PowerToys,https://github.com/microsoft/PowerToys,Microsoft PowerToys is a collection of utilities that supercharge productivity and customization on Windows,C,137697,8478,42 stars today,crutkas; bao-qian; niels9001; qianlifeng; jaimecbernardo
3,espressif/esp-idf,https://github.com/espressif/esp-idf,Espressif IoT Development Framework. Official development framework for Espressif SoCs.,C,18767,8428,9 stars today,igrr; projectgus; jack0c; suda-morris; mahavirj
4,facebook/zstd,https://github.com/facebook/zstd,Zstandard - Fast real-time compression algorithm,C,27546,2556,5 stars today,Cyan4973; terrelln; inikep; felixhandte; stellamplau
5,jqlang/jq,https://github.com/jqlang/jq,Command-line JSON processor,C,35439,1824,15 stars today,stedolan; nicowilliams; itchyny; dtolnay; github-actions
6,meshcore-dev/MeshCore,https://github.com/meshcore-dev/MeshCore,"A new lightweight, hybrid routing mesh protocol for packet radios",C,3433,1200,8 stars today,ripplebiz; liamcottle; fdlamotte; oltaco; recrof
7,DeusData/codebase-memory-mcp,https://github.com/DeusData/codebase-memory-mcp,"High-performance code intelligence MCP server. Indexes codebases into a persistent knowledge graph — average repo in milliseconds. 158 languages, sub-ms queries, 99% fewer tokens. Single static binary, zero dependencies.",C,38710,3080,139 stars today,DeusData; shanemccarron-maker; claude; dependabot; mvanhorn
8,pgvector/pgvector,https://github.com/pgvector/pgvector,Open-source vector similarity search for Postgres,C,22603,1282,17 stars today,ankane; hlinnaka; jkatz; lychen0618; binarycleric
9,DaveGamble/cJSON,https://github.com/DaveGamble/cJSON,Ultralightweight JSON parser in ANSI C,C,12918,3515,1 star today,FSMaxB; Alanscut; DaveGamble; kbranigan; gatzka
10,libuv/libuv,https://github.com/libuv/libuv,Cross-platform asynchronous I/O,C,27095,3913,6 stars today,bnoordhuis; piscisaureus; saghul; ry; cjihrig
11,nicbarker/clay,https://github.com/nicbarker/clay,High performance UI layout library in C.,C,17817,702,11 stars today,nicbarker; github-actions; FintasticMan; bullno1; SuperOptimizer
12,Genymobile/scrcpy,https://github.com/Genymobile/scrcpy,Display and control your Android device,C,147515,13583,82 stars today,rom1v; yume-chan; npes87184; brunoais; rootkea
13,timescale/timescaledb,https://github.com/timescale/timescaledb,A time-series database for high-performance real-time analytics packaged as a Postgres extension,C,23313,1134,20 stars today,svenklemm; erimatnor; akuzm; cevian; mkindahl
14,espressif/esp-claw,https://github.com/espressif/esp-claw,"ESP-Claw, a ""Chat Coding"" AI agent framework for IoT devices",C,1973,417,3 stars today,loop233; laride; TDA-2030; alic-maker; 2002-luzi
