Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,PaddlePaddle/Paddle,https://github.com/PaddlePaddle/Paddle,PArallel Distributed Deep LEarning: Machine Learning Framework from Industrial Practice （『飞桨』核心框架，深度学习&机器学习高性能单机、分布式训练和跨平台部署）,C++,23827,5987,4 stars today,reyoung; co63oc; luotao1; jacquesqiao; PaddleCI
2,UZ-SLAMLab/ORB_SLAM3,https://github.com/UZ-SLAMLab/ORB_SLAM3,"ORB-SLAM3: An Accurate Open-Source Library for Visual, Visual-Inertial and Multi-Map SLAM",C++,8507,3044,7 stars today,richard-elvira; jdtardos; jj-gomez; ccamposm
3,google/flatbuffers,https://github.com/google/flatbuffers,FlatBuffers: Memory Efficient Serialization Library,C++,25794,3541,8 stars today,dbaileychess; aardappel; vglavnyy; rw; mustiikhalil
4,google/googletest,https://github.com/google/googletest,GoogleTest - Google Testing and Mocking Framework,C++,38478,10737,3 stars today,gennadiycivil; derekmauro; kuzkry; copybara-github
5,lballabio/QuantLib,https://github.com/lballabio/QuantLib,The QuantLib C++ library,C++,7017,2171,31 stars today,lballabio; fametrano; klausspanderen; pcaspers; marcin-rybacki
6,Livox-SDK/livox_ros_driver2,https://github.com/Livox-SDK/livox_ros_driver2,"Livox device driver under Ros(Compatible with ros and ros2), support Lidar HAP and Mid-360.",C++,717,576,2 stars today,Livox-Infra; Livox-SDK; Livox-louie
7,NVIDIA/cuda-quantum,https://github.com/NVIDIA/cuda-quantum,C++ and Python support for the CUDA Quantum programming model for heterogeneous quantum-classical workflows,C++,997,362,8 stars today,schweitzpgi; bettinaheim; bmhowe23; 1tnguyen; khalatepradnya
8,MariaDB/server,https://github.com/MariaDB/server,"MariaDB server is a community developed fork of MySQL server. Started by core members of the original MySQL team, MariaDB actively works with outside developers to deliver the most featureful, stable, and sanely licensed open SQL server in the industry.",C++,7444,2034,6 stars today,dr-m; vuvova; prohaska; vaintroub; spetrunia
9,microsoft/terminal,https://github.com/microsoft/terminal,"The new Windows Terminal and the original Windows console host, all in the same place!",C++,102735,9224,30 stars today,DHowett; zadjii-msft; lhecker; carlos-zamora; miniksa
10,redpanda-data/redpanda,https://github.com/redpanda-data/redpanda,Redpanda is a streaming data platform for developers. Kafka API compatible. 10x faster. No ZooKeeper. No JVM!,C++,11964,727,5 stars today,mmaslankaprv; dotnwat; jcsp; rockwotj; BenPope
11,official-stockfish/Stockfish,https://github.com/official-stockfish/Stockfish,A free and strong UCI chess engine,C++,15290,2860,6 stars today,mcostalba; vondele; FauziAkram; snicolet; Vizvezdenec
12,catchorg/Catch2,https://github.com/catchorg/Catch2,"A modern, C++-native, test framework for unit-tests, TDD and BDD - using C++14, C++17 and later (C++11 support is in v2.x branch, and C++03 on the Catch1.x branch)",C++,20317,3219,1 star today,horenmar; philsquared; ChrisThrasher; claremacrae; JoeyGrajciar
13,ikawrakow/ik_llama.cpp,https://github.com/ikawrakow/ik_llama.cpp,llama.cpp fork with additional SOTA quants and improved performance,C++,2067,261,15 stars today,ikawrakow; firecoperana; saood06; Nexesenex; 0cc4m
14,wled/WLED,https://github.com/wled/WLED,Control WS2812B and many more types of digital RGB LEDs with an ESP32 over WiFi!,C++,17815,4093,4 stars today,blazoncek; Aircoookie; netmindz; softhack007; DedeHai
15,YosysHQ/yosys,https://github.com/YosysHQ/yosys,Yosys Open SYnthesis Suite,C++,4399,1066,0 stars today,cliffordwolf; eddiehung; mmicko; KrystalDelusion; widlarizer
16,alibaba/MNN,https://github.com/alibaba/MNN,"MNN: A blazing-fast, lightweight inference engine battle-tested by Alibaba, powering high-performance on-device LLMs and Edge AI.",C++,14909,2284,16 stars today,wangzhaode; MNNTeam; jxt1234; Yogayu; Juude
17,google/leveldb,https://github.com/google/leveldb,LevelDB is a fast key-value storage library written at Google that provides an ordered mapping from string keys to string values.,C++,38971,8183,4 stars today,pwnall; cmumford; ghemawat; davidsgrogan
18,iree-org/iree,https://github.com/iree-org/iree,A retargetable MLIR-based machine learning compiler and runtime toolkit.,C++,3717,884,4 stars today,iree-github-actions-bot; benvanik; ScottTodd; hanhanW; GMNGeoffrey
19,ros-navigation/navigation2,https://github.com/ros-navigation/navigation2,ROS 2 Navigation Framework and System,C++,4147,1795,7 stars today,SteveMacenski; ruffsl; mhpanah; mini-1235; orduno
20,falcosecurity/falco,https://github.com/falcosecurity/falco,Cloud Native Runtime Security,C++,8869,1004,5 stars today,leodido; FedeDP; jasondellaluce; leogr; fntlnz
