Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,aaif-goose/goose,https://github.com/aaif-goose/goose,"an open source, extensible AI agent that goes beyond code suggestions - install, execute, edit, and test with any LLM",Rust,48551,5097,489 stars today,blackgirlbytes; angiejones; dianed-square; michaelneale; alexhancock
2,ruvnet/RuView,https://github.com/ruvnet/RuView,"π RuView turns commodity WiFi signals into real-time spatial intelligence, vital sign monitoring, and presence detection — all without a single pixel of video.",Rust,72488,9689,439 stars today,ruvnet; claude; dependabot; github-actions; fr4iser90
3,hyperlight-dev/hyperlight,https://github.com/hyperlight-dev/hyperlight,Hyperlight is a lightweight Virtual Machine Manager (VMM) designed to be embedded within applications. It enables safe execution of untrusted code within micro virtual machines with very low latency and minimal overhead.,Rust,4427,186,35 stars today,dependabot; ludfjig; simongdavies; danbugs; syntactically
4,zizmorcore/zizmor,https://github.com/zizmorcore/zizmor,Static analysis for GitHub Actions,Rust,5585,215,30 stars today,woodruffw; dependabot; ubiratansoares; mostafa; github-actions
5,GyulyVGC/sniffnet,https://github.com/GyulyVGC/sniffnet,Comfortably monitor your Internet traffic 🕵️‍♂️,Rust,38902,1631,217 stars today,GyulyVGC; dependabot; allcontributors; Crirock; colin99d
6,cloud-hypervisor/cloud-hypervisor,https://github.com/cloud-hypervisor/cloud-hypervisor,"A Virtual Machine Monitor for modern Cloud workloads. Features include CPU, memory and device hotplug, support for running Windows and Linux guests, device offload with vhost-user and a minimal compact footprint. Written in Rust with a strong focus on security.",Rust,5763,681,8 stars today,rbradford; dependabot; dependabot-preview; weltling; liuw
7,edwardkim/rhwp,https://github.com/edwardkim/rhwp,아래한글 hwp viewer and editor by rust and wasm,Rust,3300,573,11 stars today,edwardkim; claude; planet6897; jangster77; oksure
8,Ataraxy-Labs/sem,https://github.com/Ataraxy-Labs/sem,"Semantic version control => entity-level diffs, blame, and impact analysis on top of git. 26 languages via tree-sitter. Built for coding agents.",Rust,2564,83,110 stars today,rs545837; Iron-Ham; MattCozendey; nminev; Palanikannan1437
9,cube-js/cube,https://github.com/cube-js/cube,"📊 Cube Core is open-source semantic layer for AI, BI and embedded analytics",Rust,20123,2044,9 stars today,paveltiunov; ovr; hassankhan; vasilev-alex; igorlukanin
10,cjpais/Handy,https://github.com/cjpais/Handy,"A free, open source, and extensible speech-to-text application that works completely offline.",Rust,23457,1951,76 stars today,cjpais; vladstudio; claude; VirenMohindra; xilec
11,chroma-core/chroma,https://github.com/chroma-core/chroma,Search infrastructure for AI,Rust,28338,2307,48 stars today,rescrv; HammadB; codetheweb; jeffchuber; Sicheng-Pan
12,qdrant/qdrant,https://github.com/qdrant/qdrant,"Qdrant - High-performance, massive-scale Vector Database and Vector Search Engine for the next generation of AI. Also available in the cloud https://cloud.qdrant.io/",Rust,31987,2349,50 stars today,dependabot; generall; timvisee; agourlay; coszio
13,meilisearch/meilisearch,https://github.com/meilisearch/meilisearch,A lightning-fast search engine API bringing AI-powered hybrid search to your sites and applications.,Rust,58032,2562,19 stars today,Kerollmops; dureuill; irevoire; ManyTheFish; MarinPostma
14,rust-lang/rustlings,https://github.com/rust-lang/rustlings,🦀 Small exercises to get you used to reading and writing Rust code!,Rust,63141,11200,10 stars today,mo8it; manyinsects; allcontributors; carols10cents; bors
15,nearai/ironclaw,https://github.com/nearai/ironclaw,"IronClaw is an Agent OS focused on privacy, security and extensibility",Rust,12437,1449,9 stars today,serrrfirat; claude; henrypark133; ilblackdragon; zmanian
16,kata-containers/kata-containers,https://github.com/kata-containers/kata-containers,"Kata Containers is an open source project and community working to build a standard implementation of lightweight Virtual Machines (VMs) that feel and perform like containers, but provide the workload isolation and security advantages of VMs. https://katacontainers.io/",Rust,8043,1350,9 stars today,fidencio; GabyCT; stevenhorsman; bergwolf; Apokleos
17,microsoft/pg_durable,https://github.com/microsoft/pg_durable,PostgreSQL in-database durable execution,Rust,1760,44,81 stars today,pinodeca; AbeOmor; affandar; tjgreen42; Copilot
18,oxc-project/oxc,https://github.com/oxc-project/oxc,⚓ A collection of high-performance JavaScript tools.,Rust,21529,1075,17 stars today,Boshen; overlookmotel; camc314; Dunqing; renovate
19,tree-sitter/tree-sitter,https://github.com/tree-sitter/tree-sitter,An incremental parsing system for programming tools,Rust,25774,2689,18 stars today,maxbrunsfeld; amaanq; ahlinc; WillLillis; ObserverOfTime
20,libkrun/libkrun,https://github.com/libkrun/libkrun,A dynamic library providing Virtualization-based process isolation capabilities,Rust,2307,204,7 stars today,slp; mtjhrc; tylerfanelli; jakecorrenti; nohajc
