Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,DeusData/codebase-memory-mcp,https://github.com/DeusData/codebase-memory-mcp,"High-performance code intelligence MCP server. Indexes codebases into a persistent knowledge graph — average repo in milliseconds. 158 languages, sub-ms queries, 99% fewer tokens. Single static binary, zero dependencies.",C,34623,2670,443 stars today,DeusData; shanemccarron-maker; claude; dependabot; mvanhorn
2,colbymchenry/codegraph,https://github.com/colbymchenry/codegraph,"Pre-indexed code knowledge graph, auto syncs on code changes, for Claude Code, Codex, Gemini, Cursor, OpenCode, AntiGravity, Kiro, and Hermes Agent — fewer tokens, fewer tool calls, 100% local",C,62009,3886,273 stars today,colbymchenry; claude; github-actions; omonien; andreinknv
3,espressif/esp-drone,https://github.com/espressif/esp-drone,Mini Drone/Quadcopter Firmware for ESP32 and ESP32-S Series SoCs.,C,2047,474,21 stars today,leeebo; skywxFang; liangshuzhi5193; hellvesper; Wxinfeng
4,henrypp/simplewall,https://github.com/henrypp/simplewall,Simple tool to configure Windows Filtering Platform (WFP) which can configure network activity on your computer.,C,8658,635,8 stars today,henrypp; ltguillaume; andrewczm; rddim; Alcazer
5,facebook/zstd,https://github.com/facebook/zstd,Zstandard - Fast real-time compression algorithm,C,27454,2539,9 stars today,Cyan4973; terrelln; inikep; felixhandte; stellamplau
6,VirusTotal/yara,https://github.com/VirusTotal/yara,The pattern matching swiss knife,C,9766,1584,1 star today,plusvic; wxsBSD; hillu; metthal; vthib
7,valkey-io/valkey,https://github.com/valkey-io/valkey,A flexible distributed key-value database that is optimized for caching and other realtime workloads.,C,26594,1243,10 stars today,antirez; oranagra; enjoy-binbin; pietern; madolson
8,redcanaryco/atomic-red-team,https://github.com/redcanaryco/atomic-red-team,Small and highly portable detection tests based on MITRE's ATT&CK.,C,12256,3169,5 stars today,clr2of8; MHaggis; cyberbuff; patel-bhavin; josehelps
9,obsproject/obs-studio,https://github.com/obsproject/obs-studio,OBS Studio - Free and open source software for live streaming and screen recording,C,74100,9452,48 stars today,jp9000; jpark37; derrod; PatTheMav; RytoEX
10,git/git,https://github.com/git/git,Git Source Code Mirror - This is a publish-only repository but pull requests can be turned into patches to the mailing list via GitGitGadget (https://gitgitgadget.github.io/). Please follow Documentation/SubmittingPatches procedure for any of your improvements.,C,62169,28170,24 stars today,gitster; peff; dscho; pks-t; avar
11,mvp/uhubctl,https://github.com/mvp/uhubctl,uhubctl - USB hub per-port power control,C,2723,254,12 stars today,mvp; apla; hnez; bluecmd; mishabunte
12,NLnetLabs/unbound,https://github.com/NLnetLabs/unbound,"Unbound is a validating, recursive, and caching DNS resolver.",C,4730,444,5 stars today,wcawijngaards; gthess; ralphdolmans; wtoorop; Philip-NLnetLabs
13,unicorn-engine/unicorn,https://github.com/unicorn-engine/unicorn,"Unicorn CPU emulator framework (ARM, AArch64, M68K, Mips, Sparc, PowerPC, RiscV, S390x, TriCore, X86)",C,9187,1520,7 stars today,aquynh; wtdcode; cseagle; ZakDanger; lunixbochs
14,openssl/openssl,https://github.com/openssl/openssl,General purpose TLS and crypto library,C,30506,11373,8 stars today,levitte; mattcaswell; dot-asm; paulidale; snhenson
15,taosdata/TDengine,https://github.com/taosdata/TDengine,"High-performance, scalable time-series database designed for Industrial IoT (IIoT) scenarios",C,24988,5008,11 stars today,guanshengliang; hjxilinx; hzcheng; dapan1121; yihaoDeng
16,fluent/fluent-bit,https://github.com/fluent/fluent-bit,"Fast and Lightweight Logs, Metrics and Traces processor for Linux, BSD, OSX and Windows",C,7990,1946,5 stars today,edsiper; cosmo0920; nokute78; pwhelan; leonardo-albertovich
