Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,curl/curl,https://github.com/curl/curl,"A command line tool and library for transferring data with URL syntax, supporting DICT, FILE, FTP, FTPS, GOPHER, GOPHERS, HTTP, HTTPS, IMAP, IMAPS, LDAP, LDAPS, MQTT, MQTTS, POP3, POP3S, RTSP, SCP, SFTP, SMB, SMBS, SMTP, SMTPS, TELNET, TFTP, WS and WSS. libcurl offers a myriad of powerful features",C,42602,7306,14 stars today,bagder; vszakats; yangtse; captain-caveman2k; dfandrich
2,colbymchenry/codegraph,https://github.com/colbymchenry/codegraph,"Pre-indexed code knowledge graph, auto syncs on code changes, for Claude Code, Codex, Gemini, Cursor, OpenCode, AntiGravity, Kiro, and Hermes Agent — fewer tokens, fewer tool calls, 100% local",C,66438,4195,167 stars today,colbymchenry; claude; github-actions; omonien; ctype-lab
3,u-boot/u-boot,https://github.com/u-boot/u-boot,"""Das U-Boot"" Source Tree",C,5188,4566,1 star today,sjg20; trini; xypron; wdenx; masahir0y
4,esnet/iperf,https://github.com/esnet/iperf,"iperf3: A TCP, UDP, and SCTP network bandwidth measurement tool",C,8691,1440,4 stars today,bmah888; jdugan1024; bltierney; davidBar-On; swlars
5,eclipse-mosquitto/mosquitto,https://github.com/eclipse-mosquitto/mosquitto,Eclipse Mosquitto - An open source MQTT broker,C,11119,2630,3 stars today,ralight; keptt; karlp; NorbertHeusser; PierreF
6,DeusData/codebase-memory-mcp,https://github.com/DeusData/codebase-memory-mcp,"High-performance code intelligence MCP server. Indexes codebases into a persistent knowledge graph — average repo in milliseconds. 158 languages, sub-ms queries, 99% fewer tokens. Single static binary, zero dependencies.",C,38959,3101,133 stars today,DeusData; shanemccarron-maker; claude; dependabot; mvanhorn
7,systemd/systemd,https://github.com/systemd/systemd,The systemd System and Service Manager,C,16595,4623,7 stars today,poettering; yuwata; keszybz; bluca; daandemeyer
8,microsoft/PowerToys,https://github.com/microsoft/PowerToys,Microsoft PowerToys is a collection of utilities that supercharge productivity and customization on Windows,C,137767,8484,49 stars today,crutkas; bao-qian; niels9001; qianlifeng; jaimecbernardo
9,sonic-net/sonic-buildimage,https://github.com/sonic-net/sonic-buildimage,Scripts which perform an installable binary image build for SONiC,C,1012,1916,1 star today,mssonicbld; lguohan; jleveque; qiluo-msft; saiarcot895
10,RsyncProject/rsync,https://github.com/RsyncProject/rsync,An open source utility that provides fast incremental file transfer. It also has useful features for backup and restore operations among many other use cases.,C,5114,588,3 stars today,tridge; WayneD; claude; mattmccutchen; steadytao
11,zephyrproject-rtos/zephyr,https://github.com/zephyrproject-rtos/zephyr,"Primary Git Repository for the Zephyr Project. Zephyr is a new generation, scalable, optimized, secure RTOS for multiple hardware architectures.",C,16210,9744,11 stars today,nashif; jukkar; galak; gmarull; kartben
12,xmrig/xmrig,https://github.com/xmrig/xmrig,"RandomX, KawPow, CryptoNight and GhostRider unified CPU/GPU miner and RandomX benchmark",C,10076,3824,4 stars today,xmrig; SChernykh; Spudz76; Foudge; benthetechguy
13,littlefs-project/littlefs,https://github.com/littlefs-project/littlefs,A little fail-safe filesystem designed for microcontrollers,C,6888,1013,3 stars today,geky; BrianPugh; yamt; sipkev; aldot
14,madler/zlib,https://github.com/madler/zlib,A massively spiffy yet delicately unobtrusive compression library.,C,7013,2832,0 stars today,madler; nmoinvaz; Chi-Iroh; DimitriPapadopoulos; Vollstrecker
15,espressif/esp-claw,https://github.com/espressif/esp-claw,"ESP-Claw, a ""Chat Coding"" AI agent framework for IoT devices",C,2001,418,25 stars today,loop233; laride; TDA-2030; alic-maker; 2002-luzi
16,nuta/operating-system-in-1000-lines,https://github.com/nuta/operating-system-in-1000-lines,"Writing an OS in 1,000 lines.",C,3590,295,5 stars today,nuta; JoHwanhee; pronoiac; speed1313; Mes0903
17,superturtlee/gbl_root_canoe,https://github.com/superturtlee/gbl_root_canoe,No TrickyStore on Canoe,C,981,256,1 star today,superturtlee; cvhhji; iliaoke; LittlenineEnnea; Dere3046
