Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,rustfs/rustfs,https://github.com/rustfs/rustfs,"🚀2.3x faster than MinIO for 4KB object payloads. RustFS is an open-source, S3-compatible high-performance object storage system supporting migration and coexistence with other S3-compatible platforms such as MinIO and Ceph.",Rust,25281,1076,182 stars today,houseme; overtrue; weisd; guojidan; loverustfs
2,pydantic/monty,https://github.com/pydantic/monty,"A minimal, secure Python interpreter written in Rust for use by AI",Rust,6776,280,30 stars today,samuelcolvin; davidhewitt; claude; petyosi; evalstate
3,openai/codex,https://github.com/openai/codex,Lightweight coding agent that runs in your terminal,Rust,74842,10582,218 stars today,bolinfest; jif-oai; aibrahim-oai; pakrym-oai; etraut-openai
4,louis-e/arnis,https://github.com/louis-e/arnis,Generate any location from the real world in Minecraft with a high level of detail.,Rust,14849,1183,74 stars today,louis-e; dependabot; Oleg4260; claude; XianlinSheng
5,nearai/ironclaw,https://github.com/nearai/ironclaw,IronClaw is OpenClaw inspired implementation in Rust focused on privacy and security,Rust,11694,1339,41 stars today,claude; ilblackdragon; henrypark133; zmanian; serrrfirat
6,pola-rs/polars,https://github.com/pola-rs/polars,"Extremely fast Query Engine for DataFrames, written in Rust",Rust,38128,2776,10 stars today,ritchie46; alexander-beedie; coastalwhite; orlp; nameexhaustion
7,longbridge/gpui-component,https://github.com/longbridge/gpui-component,Rust GUI components for building fantastic cross-platform desktop application by using GPUI.,Rust,10939,547,34 stars today,huacnlee; madcodelife; ihavecoke; claude; xda2023
8,nautechsystems/nautilus_trader,https://github.com/nautechsystems/nautilus_trader,Production-grade Rust-native trading engine with deterministic event-driven architecture,Rust,21828,2633,27 stars today,cjdsellers; limx0; filipmacek; faysou; davidsblom
9,dora-rs/dora,https://github.com/dora-rs/dora,"DORA (Dataflow-Oriented Robotic Architecture) is middleware designed to streamline and simplify the creation of AI-based robotic applications. It offers low latency, composable, and distributed dataflow capabilities. Applications are modeled as directed graphs, also referred to as pipelines.",Rust,3445,365,29 stars today,phil-opp; haixuanTao; eduidl; claude; ShashwatPatil
10,iced-rs/iced,https://github.com/iced-rs/iced,"A cross-platform GUI library for Rust, inspired by Elm",Rust,30172,1557,21 stars today,hecrj; tarkah; bungoboingo; derezzedex; nicksenger
11,mikeyobrien/ralph-orchestrator,https://github.com/mikeyobrien/ralph-orchestrator,An improved implementation of the Ralph Wiggum technique for autonomous AI agent orchestration,Rust,2659,243,124 stars today,mikeyobrien; claude; rookopenclaw; github-actions; luisherranz
12,tree-sitter/tree-sitter,https://github.com/tree-sitter/tree-sitter,An incremental parsing system for programming tools,Rust,24681,2570,17 stars today,maxbrunsfeld; amaanq; ahlinc; WillLillis; ObserverOfTime
13,gitbutlerapp/gitbutler,https://github.com/gitbutlerapp/gitbutler,"The GitButler version control client, backed by Git, powered by Tauri/Rust/Svelte",Rust,20329,906,38 stars today,krlvi; estib-vega; Byron; mtsgrd; Caleb-T-Owens
14,emilk/egui,https://github.com/emilk/egui,egui: an easy-to-use immediate mode GUI in Rust that runs on both web and native,Rust,28717,2004,13 stars today,emilk; lucasmerlin; Wumpf; YgorSouza; rustbasic
15,rolldown/rolldown,https://github.com/rolldown/rolldown,Fast Rust bundler for JavaScript/TypeScript with Rollup-compatible API.,Rust,13320,750,4 stars today,hyf0; IWANABETHATGUY; shulaoda; renovate; sapphi-red
16,launchbadge/sqlx,https://github.com/launchbadge/sqlx,"🧰 The Rust SQL Toolkit. An async, pure Rust SQL crate featuring compile-time checked queries without a DSL. Supports PostgreSQL, MySQL, and SQLite.",Rust,16871,1590,6 stars today,mehcode; abonander; jplatte; janaakhterov; pimeys
17,farion1231/cc-switch,https://github.com/farion1231/cc-switch,"A cross-platform desktop All-in-One assistant tool for Claude Code, Codex, OpenCode, openclaw & Gemini CLI.",Rust,43514,2743,487 stars today,farion1231; yovinchen; claude; TinsFox; tianrking
18,ankitects/anki,https://github.com/ankitects/anki,Anki is a smart spaced repetition flashcard program,Rust,27400,2906,27 stars today,dae; hgiesel; RumovZ; abdnh; Arthur-Milchior
