Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,macro-inc/macro,https://github.com/macro-inc/macro,"Macro is a unified workspace for teams: email, chat, docs, tasks, agents, calls, and CRM — @-linked together with shared AI memory.",Rust,3038,306,436 stars today,whutchinson98; gbirman; synoet; sedson; evanhutnik
2,rustdesk/rustdesk,https://github.com/rustdesk/rustdesk,"An open-source remote desktop application designed for self-hosting, as an alternative to TeamViewer.",Rust,120636,18456,143 stars today,rustdesk; fufesou; 21pages; Kingtous; Heap-Hop
3,NVIDIA-NeMo/Switchyard,https://github.com/NVIDIA-NeMo/Switchyard,"Switchyard lets LLM applications route traffic across models and providers while preserving native OpenAI and Anthropic API compatibility - enabling flexible model selection, benchmarking, and cost/performance optimization.",Rust,1466,130,345 stars today,nachiketb-nvidia; elyasmnvidian; grahamking; ayushag-nv; ryan-lempka
4,superradcompany/microsandbox,https://github.com/superradcompany/microsandbox,🧱 easy fast local-first microVM runtime and library,Rust,7504,398,100 stars today,appcypher; toksdotdev; dependabot; mintlify; github-actions
5,zed-industries/zed,https://github.com/zed-industries/zed,"Code at the speed of thought – Zed is a high-performance, multiplayer code editor from the creators of Atom and Tree-sitter.",Rust,88618,10044,71 stars today,as-cii; maxbrunsfeld; maxdeviant; nathansobo; ConradIrwin
6,jlcodes99/cockpit-tools,https://github.com/jlcodes99/cockpit-tools,"🚀 通用 AI IDE 账号管理工具：支持 Antigravity / Codex / GitHub Copilot / Windsurf / Kiro / Cursor / Gemini-cli / CodeBuddy，多账号切换、配额监控、自动唤醒与多开实例管理。 🚀 Universal AI IDE account manager for Antigravity / Codex / GitHub Copilot / Windsurf / Kiro / Cursor / Gemini-cli / CodeBuddy, with multi-account switching, quota monitoring, wake-up automation, and multi-insta",Rust,15764,1393,76 stars today,jlcodes99; github-actions; xdd666t; kin001
7,longbridge/gpui-component,https://github.com/longbridge/gpui-component,Rust GUI components for building fantastic cross-platform desktop application by using GPUI.,Rust,12809,773,123 stars today,huacnlee; madcodelife; claude; ylinwind; ihavecoke
8,sharkdp/bat,https://github.com/sharkdp/bat,A cat(1) clone with wings.,Rust,60180,1630,13 stars today,sharkdp; keith-hall; dependabot; Enselic; eth-p
9,BoundaryML/baml,https://github.com/BoundaryML/baml,The programming language for agents,Rust,9005,479,26 stars today,hellovai; aaronvg; sxlijin; antoniosarosi; imalsogreg
10,oven-sh/bun,https://github.com/oven-sh/bun,"Incredibly fast JavaScript runtime, bundler, test runner, and package manager – all in one",Rust,95400,4961,26 stars today,Jarred-Sumner; robobun; dylan-conway; autofix-ci; nektro
11,waditu/czsc,https://github.com/waditu/czsc,缠中说禅技术分析工具；缠论；股票；期货；Quant；量化交易,Rust,5834,1674,23 stars today,zengbin93; Copilot; 0xcjun; dependabot; multica-agent
12,ilya-zlobintsev/LACT,https://github.com/ilya-zlobintsev/LACT,Linux GPU Configuration And Monitoring Tool,Rust,5390,140,54 stars today,ilya-zlobintsev; weblate; makarov-roman; In-line; rffontenelle
13,kenforthewin/atomic,https://github.com/kenforthewin/atomic,"Self-hosted, semantically-connected personal knowledge base",Rust,1869,130,72 stars today,kenforthewin; claude; illuminaryETH; bk-ty; redoswald
14,edwardkim/rhwp,https://github.com/edwardkim/rhwp,아래한글 hwp viewer and editor by rust and wasm,Rust,3703,672,10 stars today,edwardkim; claude; jangster77; planet6897; postmelee
15,tw93/Pake,https://github.com/tw93/Pake,🤱🏻 Turn any webpage into a desktop app with one command.,Rust,60718,12432,58 stars today,tw93; Tlntin; github-actions; jeasonnow; actions-user
